key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150415|sii|2327|4,115/04/15,18:00:01,2327,國巨*,公告本公司董事會決議註銷庫藏股減資事宜,庫藏股,1150415,sii,4,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2327"", ""data"": [[4, ""115/04/15"", ""18:00:01"", ""張天成"", ""全球財務部 資深協理"", ""(02)6629-9999"", ""公告本公司董事會決議註銷庫藏股減資事宜"", ""11"", ""115/04/15"", ""1.董事會決議日期:115/04/15\n2.減資緣由:依證券交易法第28條之2第一項第三款規定辦理,\n註銷本公司第十四次買回庫藏股。\n3.減資金額:新台幣31,836,990元\n4.消除股份:12,734,796股\n5.減資比率:0.61%\n6.減資後股本:新台幣5,146,826,720元\n7.預定股東會日期:不適用\n8.預計減資新股上市後之上市普通股股數:不適用\n9.預計減資新股上市後之上市普通股股數占已發行普通股比率\n（減資後上市普通股股數/減資後已發行普通股股數）:不適用\n10.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，\n請說明股權流通性偏低之因應措施:不適用\n11.減資基準日:115/06/10\n12.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""國巨*""}, ""datetime"": ""115/04/16 11:53:44""}",2026-04-16 11:53:41
1150415|sii|2327|6,115/04/15,18:04:08,2327,國巨*,公告本公司董事會決議發行無擔保普通公司債,公司債,1150415,sii,6,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2327"", ""data"": [[6, ""115/04/15"", ""18:04:08"", ""張天成"", ""全球財務部 資深協理"", ""(02)6629-9999"", ""公告本公司董事會決議發行無擔保普通公司債"", ""11"", ""115/04/15"", ""1.董事會決議日期:115/04/15\n2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:國巨股份有限公司無擔保普通公司債\n3.是否採總括申報發行公司債(是/否):否\n4.發行總額:不超過新台幣200億元整，視發行市場狀況得一次或分次發行\n5.每張面額:新台幣100萬元整\n6.發行價格:按票面十足發行\n7.發行期間:不超過10年\n8.發行利率:採固定利率\n9.擔保品之種類、名稱、金額及約定事項:無\n10.募得價款之用途及運用計畫:\n充實營運資金、償還借款、資本支出及支應業務擴展等中長期資金需求\n11.承銷方式:委託證券承銷商對外公開承銷\n12.公司債受託人:授權董事長或其指定人員決定\n13.承銷或代銷機構:授權董事長或其指定人員決定\n14.發行保證人:無\n15.代理還本付息機構:授權董事長或其指定人員決定\n16.簽證機構:不適用\n17.能轉換股份者，其轉換辦法:不適用\n18.賣回條件:不適用\n19.買回條件:不適用\n20.附有轉換、交換或認股者，其換股基準日:不適用\n21.附有轉換、交換或認股者，對股權可能稀釋情形:不適用\n22.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""國巨*""}, ""datetime"": ""115/04/16 11:53:44""}",2026-04-16 11:53:41
1150416|sii|3708|1,115/04/16,11:27:55,3708,上緯投控,公告本公司董事會決議買回庫藏股,庫藏股,1150416,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3708"", ""data"": [[1, ""115/04/16"", ""11:27:55"", ""洪嘉敏"", ""協理"", ""049-2255420"", ""公告本公司董事會決議買回庫藏股"", ""35"", ""115/04/16"", ""1.董事會決議日期:115/04/16\r\n2.買回股份目的:維護公司信用及股東權益\r\n3.買回股份種類:普通股\r\n4.買回股份總金額上限(元):8,499,367,621\r\n5.預定買回之期間:115/04/16~115/06/15\r\n6.預定買回之數量(股):4,200,000\r\n7.買回區間價格(元):80.00~180.00，公司股價低於區間價格下限，將繼續買回\r\n8.買回方式:自集中交易市場買回\r\n9.預定買回股份占公司已發行股份總數之比率(%):4.32\r\n10.申報時已持有本公司股份之累積股數(股):5,500,000\r\n11.申報前三年內買回公司股份之情形:\r\n(1)實際買回股份期間：115/03/02 ~ 115/04/01 、預定買回股數(股)：5500000 、實際已買回\r\n股數(股)：5500000 、執行情形(實際已買回股數占預定買回股數%)：100.00\r\n(2)實際買回股份期間：115/01/16 ~ 115/02/05 、預定買回股數(股)：4500000 、實際已買回\r\n股數(股)：4500000 、執行情形(實際已買回股數占預定買回股數%)：100.00\r\n(3)實際買回股份期間：114/11/10 ~ 114/11/24 、預定買回股數(股)：3000000 、實際已買回\r\n股數(股)：3000000 、執行情形(實際已買回股數占預定買回股數%)：100.00\r\n(4)實際買回股份期間：114/09/30 ~ 114/10/27 、預定買回股數(股)：3000000 、實際已買回\r\n股數(股)：3000000 、執行情形(實際已買回股數占預定買回股數%)：100.00\r\n(5)實際買回股份期間：114/04/10 ~ 114/05/16 、預定買回股數(股)：3000000 、實際已買回\r\n股數(股)：2122000 、執行情形(實際已買回股數占預定買回股數%)：71.00\r\n(6)實際買回股份期間：113/08/12 ~ 113/09/30 、預定買回股數(股)：1500000 、實際已買回\r\n股數(股)：847000 、執行情形(實際已買回股數占預定買回股數%)：56.00\r\n12.已申報買回但未執行完畢之情形:\r\n不適用\r\n13.董事會決議買回股份之會議紀錄:\r\n案 由 三：本公司擬實施第十一次買回庫藏股案。\r\n說    明：1、依「證券交易法」(以下簡稱證交法)第28條之2第1項暨「上市上櫃公司買回本公司\r\n股份辦法」買回本公司股份。\r\n2、買回股份目的：為維護公司信用及股東權益所必要而買回，並辦理銷除股份。\r\n3、買回股份種類：普通股。\r\n4、預定買回之期間：自申報之即日起算2個月內執行完畢，預計自115年4月16日起，至115年6月15\r\n日止。\r\n5、預定買回之數量(股)：4,200,000股。\r\n6、買回區間價格(元)：介於董事會決議前十個營業日或三十個營業日之平均收盤價（二者取高）之\r\n百分之一百五十與董事會決議當日收盤價(若董事會決議當時未有當日收盤價，應以前一個營業日收\r\n盤價)之百分之七十間為適，惟若當公司股價低於所定買回區間價格下限時，將繼續執行買回。\r\n7、買回方式:自集中交易市場買回。\r\n8、預定買回股份占公司已發行股份總數之比率(%)：4.32%。\r\n9、已持有本公司股份之股數(股)：5,500,000股。\r\n10、前次買回本公司股份執行情形：前九次買回全數轉讓完畢或註銷完成，第十次買回5,500,000\r\n股待董事會決議減資基準日後辦理變更登記作業。\r\n11、本公司董事會已考慮公司財務狀況，上述股份之買回並不影響本公司資本之維持，並按上述內\r\n容出具董事會聲明書如附件二。\r\n12、以上說明，提請 討論。\r\n決    議： \r\n1.買回區間價格為新台幣80元到180元，買回股份總金額上限為新台幣756,000,000元。\r\n2.案經主席徵詢全體出席董事，均無異議照案通過。\r\n14.「上市上櫃公司買回本公司股份辦法」第十條規定之轉讓辦法:\r\n不適用\r\n15.「上市上櫃公司買回本公司股份辦法」第十一條規定之轉換或認股辦法:\r\n不適用\r\n16.董事會已考慮公司財務狀況，不影響公司資本維持之聲明:\r\n上緯國際投資控股股份有限公司\r\n董事會聲明書\r\n\r\n一、本公司經一一五年四月十六日第四次董事會三分之二以上董事之出席及出席董事超過二分之一之\r\n同意通過，自申報日起二個月內於集中交易市場﹙證券商營業處所﹚買回本公司股份4,200,000股。\r\n二、上述買回股份總數，僅占本公司已發行股份的百分之四點三二，且買回股份所需金額上限僅占本\r\n公司114年第四季合併財務報表流動資產的百分之十點零一，茲聲明本公司董事會已考慮公司財務狀\r\n況，\r\n上述股份之買回並不影響本公司資本之維持。\r\n三、本聲明書業經本公司上述同次董事會議通過，出席董事7人同意本聲明書之內容，併此聲明。\r\n\r\n\r\n\r\n上緯國際投資控股股份有限公司\r\n負責人：蔡朝陽\r\n2026/4/16\r\n17.會計師或證券承銷商對買回股份價格之合理性評估意見:\r\n本案經證券承銷商凱基證券股份有限公司出具「買回公司股份價格合理性評估意見書」\r\n認為本次買回公司股份訂定之價格區間，其決策過程係具合法性，買回價格及對公司\r\n財務狀況之影響尚在合理範圍，並未發現重大異常情事。\r\n18.其他證期局所規定之事項:\r\n不適用""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""上緯投控""}, ""datetime"": ""115/04/16 11:53:46""}",2026-04-16 11:53:41
1150415|otc|5011|1,115/04/15,18:16:25,5011,久陽,本公司董事會通過認購子公司榮福股份有限公司現金增資普通股,現金增資,1150415,otc,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""5011"", ""data"": [[1, ""115/04/15"", ""18:16:25"", ""黃俊義"", ""董事長"", ""07-3966999"", ""本公司董事會通過認購子公司榮福股份有限公司現金增資普通股"", ""20"", ""115/04/15"", ""1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:\r\n榮福股份有限公司普通股\r\n2.事實發生日:115/4/15~115/4/15\r\n3.董事會通過日期: 民國115年4月15日\r\n4.其他核決日期: 不適用\r\n5.交易數量、每單位價格及交易總金額:\r\n交易數量:不超過25,000,000 股\n每單位價格:每股新台幣12元\n交易總金額:不超過新台幣300,000,000 元。\r\n6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之\r\n關係人者，得免揭露其姓名）:\r\n交易相對人:榮福股份有限公司\n與公司之關係:本公司持股55%之子公司\r\n7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移\r\n轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次\r\n移轉日期及移轉金額:\r\n不適用\r\n8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取\r\n得及處分日期、價格及交易當時與公司之關係:\r\n不適用\r\n9.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權\r\n如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權\r\n帳面金額:\r\n不適用\r\n10.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明\r\n認列情形）:\r\n不適用\r\n11.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定\r\n事項:\r\n1.付款金額依每次取得股票數量*每股發行價格計算\n2.無其他契約限制及重要約定事項\r\n12.本次交易之決定方式、價格決定之參考依據及決策單位:\r\n1.依榮福股份有限公司所定之認購價格\n2.經本公司董事會決議通過\r\n13.取得或處分有價證券標的公司每股淨值:\r\n9.43元\r\n14.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股\r\n比例及權利受限情形（如質押情形）:\r\n累積持有本交易證券之數量：普通股29,877,966股\n累積持有本交易證券之金額：新台幣727,305仟元\n持股比率：46.75%\n權利受限情形：無\r\n15.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列\r\n之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬\r\n於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:\r\n有價證券投資（含本次交易）占公司最近期財務報表中\n1.總資產之比例：18.46%\n2.歸屬於母公司業主權益之比例：49.80%\n3.最近期財務報表中營運資金數額：-386,207千元\r\n16.經紀人及經紀費用:\r\n不適用\r\n17.取得或處分之具體目的或用途:\r\n多元化布局,提升獲利\r\n18.本次交易表示異議董事之意見:\r\n無\r\n19.本次交易為關係人交易:是\r\n20.監察人承認或審計委員會同意日期:\r\n1.民國115年04月15日\r\n21.本次交易會計師出具非合理性意見:否\r\n22.會計師事務所名稱:\r\n瓦特會計師事務所\r\n23.會計師姓名:\r\n陳榮朝\r\n24.會計師開業證書字號:\r\n全聯會一字第1050166號\r\n25.是否涉及營運模式變更:否\r\n26.營運模式變更說明:\r\n不適用\r\n27.過去一年及預計未來一年內與交易相對人交易情形:\r\n不適用\r\n28.資金來源:\r\n自有資金或金融機構借款\r\n29.前已就同一件事件發布重大訊息日期: 不適用\r\n30.其他敘明事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""久陽""}, ""datetime"": ""115/04/16 11:53:47""}",2026-04-16 11:53:41
1150415|otc|4747|1,115/04/15,18:36:11,4747,強生製藥,公告本公司115年第1季自結合併損益,自結合併,1150415,otc,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""4747"", ""data"": [[1, ""115/04/15"", ""18:36:11"", ""林俊巍"", ""營業部經理"", ""(02)2989-4756"", ""公告本公司115年第1季自結合併損益"", ""53"", ""115/04/15"", ""1.事實發生日:115/04/15\n2.公司名稱:強生化學製藥廠股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n 本公司115年第1季合併營業收入為新台幣(以下同) 146,593仟元，合併營業利益為\n 14,712仟元，合併稅前淨利為68,981仟元；歸屬於母公司業主之稅後淨利為66,311\n 仟元；每股盈餘為1.46元。\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，\n本則重大訊息同時符合證券交易法施行細則第7條第9款所定\n對股東權益或證券價格有重大影響之事項):\n 上述自結數尚未經會計師查核或核閱，實際獲利數字依本公司公告之每季經會計師\n 簽證(核閱)之財務報告為準。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""強生製藥""}, ""datetime"": ""115/04/16 11:53:47""}",2026-04-16 11:53:41
1150415|otc|5011|5,115/04/15,19:04:42,5011,久陽,公告本公司董事會決議私募現金增資發行新股,現金增資,1150415,otc,5,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""5011"", ""data"": [[5, ""115/04/15"", ""19:04:42"", ""黃俊義"", ""董事長"", ""07-3966999"", ""公告本公司董事會決議私募現金增資發行新股"", ""11"", ""115/04/15"", ""1.董事會決議日期:115/04/15\n2.私募有價證券種類:普通股\n3.私募對象及其與公司間關係:\n (1)本次決議私募應募對象將以符合依證券交易法第43條之6\n   及金管證發字第 1120383220號令規定之特定人為限，本\n   公司目前尚未洽定特定人，洽特定人之相關事宜，擬授權\n   董事會全權處理之。\n (2)應募人為內部人或關係人：擬參與私募之內部人或關係人名單：\n      應募人姓名                       與公司之關係\n    --------------              ---------------------------\n  台灣鋼鐵股份有限公司         本公司法人董事\n  金智富資產管理股份有限公司   持有台灣鋼鐵股份有限公司之100%股東\n  台鋼鋼鐵控股股份有限公司     台灣鋼鐵股份有限公司持股100%子公司\n  慶欣欣鋼鐵股份有限公司       本公司股東\n  易昇鋼鐵股份有限公司         本公司股東\n(3)法人應募人之股東持股比例佔前十名之股東與公司之關係：\n  A.台灣鋼鐵股份有限公司\n   股東名稱       持股比例     與公司之關係\n   ------------   ---------  --------------------------\n  金智富資產管理  100%      持有台灣鋼鐵股份有限公司\n   股份有限公司                          之100%股東\n B.金智富資產管理股份有限公司\n   股東名稱  持股比例  與公司之關係\n   ---------  -------  --------------------------\n  黃俊義      45%     本公司董事長\n  王炯棻      36%     本公司法人董事台灣鋼鐵股份有限公司\n                      之負責人\n  慶欣欣鋼鐵\n  股份有限公司 19%    本公司股東\n C.台鋼鋼鐵控股股份有限公司\n   股東名稱       持股比例   與公司之關係\n   ------------   ---------  --------------------------\n  台灣鋼鐵股份\n  有限公司           100%    本公司法人董事\n D.慶欣欣鋼鐵股份有限公司\n  股東名稱       持股比例   與公司之關係\n  ------------   ---------  --------------------------\n First Capital    99.99%      無\n   Holding Corporation\n 顏慶利           0.01%    本公司前任董事\n E.易昇鋼鐵股份有限公司\n 股東名稱       持股比例   與公司之關係\n  ------------   ---------  --------------------------\n 慶欣欣鋼鐵股份   100%      本公司股東\n 有限公司\n4.私募股數或張數:不超過30,000,000股。\n5.得私募額度:不超過30,000,000股，於股東會決議日起一年內分\n 一至三次辦理。\n6.私募價格訂定之依據及合理性:\n(1)本次私募價格訂定之參考價格係以下列二基準計算價格較\n高者訂定之\nA.定價日前 1、 3 或 5 個營業日擇一計算普通股收盤價簡單算數\n  平均數扣除無償配股除權及配息，並加回減資反除權後之股價\nB.定價日前 30 個營業日普通股收盤價簡單算數平均數扣除無償\n  配股除權及配息，並加回減資反除權後之股價。\n(2)本次私募價格不得低於參考價格之八成且不低於票面金額新\n  台幣10元，其訂定方式依現行法令規定訂定，應屬合理。實際定\n  價日及實際本次私募價格於不低於股東會決議成數之範圍內，\n  提請股東會授權董事會視日後洽特定人情形及資本市場狀況決\n  定之。\n (3)本次私募普通股之價格訂定將參考本公司營業狀況、未來展\n    望、私募有價證券原則上受限於三年不得自由轉讓以及最近\n   本公司股價情形，並依據「私募應注意事項之規定」及相關\n   法令進行定價，故其價格之訂定有其依據及其合理性。\n7.本次私募資金用途:充實營運資金、償還銀行借款、及因應公司\n  未來營運發展所需之資金需求。\n8.不採用公開募集之理由:考量籌資之時效性、便利性及發行成本、\n  前二個年度營運虧損等因素，私募具有迅速簡單等特性，及三\n  年內不得自由轉讓之限制，將可更為確保公司與投資夥伴間之\n  長期合作關係，並可確保公司穩定經營，故擬採私募方式募\n  集資金。\n9.獨立董事反對或保留意見:無\n10.實際定價日:俟股東會決議通過後授權董事會全權處理之。\n11.參考價格:不適用\n12.實際私募價格、轉換或認購價格:不適用\n13.本次私募新股之權利義務:本次私募普通股之權利義務與本公司已發行之\n  普通股相同。\n14.附有轉換、交換或認股者，其換股基準日:不適用\n15.附有轉換、交換或認股者，對股權可能稀釋情形:不適用\n16.附有轉換或認股者，於私募公司債交付且假設全數轉換或認購普通股後對上櫃普通股\n股權比率之可能影響（上櫃普通股數A、A/已發行普通股）:不適用\n17.前項預計上櫃普通股未達500萬股且未達25%者，請說明股權流通性偏低之因應措施:無\n18.其他應敘明事項:\n(1)本私募之有價證券之主要內容，除私募定價成數外，包括實際私募股數、實際\n    私募價格、應募人之選擇、基準日、發行條件、計畫項目、募集金額、資金用\n    途及進度、預定產生效益及其他相關事宜等，暨其他一切有關發行計畫之事項\n    ，擬提請股東會授權董事會視市場狀況調整、訂定及辦理，未來如因法令變更\n    或主管機關要求修正或基於營運評估、或因客觀環境需要變更時，亦授權董事\n    會全權處理。\n(2)除上述授權範圍外，擬提請股東會授權董事長代表本公司簽署、商議、變更一\n   切有關本次私募發行有價證券所需之事宜。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""久陽""}, ""datetime"": ""115/04/16 11:53:48""}",2026-04-16 11:53:41
1150415|otc|4804|1,115/04/15,20:52:37,4804,大略-KY,公告本公司贖回可轉換公司債後，115年04月-115年06月現金收支狀況及相關資金調度情形,公司債,1150415,otc,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""4804"", ""data"": [[1, ""115/04/15"", ""20:52:37"", ""張右坪"", ""無"", ""(02)2701-1052"", ""公告本公司贖回可轉換公司債後，115年04月-115年06月現金\r\n收支狀況及相關資金調度情形"", ""53"", ""115/04/15"", ""1.事實發生日:115/04/15\n2.發生緣由:本公司贖回可轉換公司債後，為利於投資人瞭解本公司財務業務\n狀況，公告未來三個月預計現金收支狀況及相關資金調度情形。\n3.財務業務資訊:截至115年03月31日合併現金及銀行存款為新台幣30,466仟元；\n預計未來三個月之現金收支狀況如下：\n　　　　　　　　　　　　　　　　　　　　 單位:新台幣仟元\n項目　　　　　　　　　　 115/04     115/05     115/06\n－－－－－－－－－　　－－－－－　－－－－－　－－－－－\n期初餘額　　　　　　　　 30,466　　  4,266　　 18,966\n營運現金流入　　　　　　 16,000　　 26,500　　  8,000\n營運現金流出　　　　　　 42,200     11,800      8,400\n期末餘額 　　　　　　　　 4,266     18,966     18,566\n預計調度前資金缺口　　　      -　　　　　-　　　　　-\n私募　　　　　　　　　　      -　　　　　-　　　　　-\n關係企業資金調度              -　　　　　-　　　　　-\n股東往來　　　　　　　　　　  -　　　　　-　　　　　-\n調度後期末餘額　　　　　  4,266　　 18,966     18,566\n4.有無「財團法人中華民國證券櫃檯買賣中心對有價證券上櫃公司\n重大訊息之查證暨公開處理程序 」第4條所列重大訊息之情事（如\n「有」，請說明）:無\n5.有無「財團法人中華民國證券櫃檯買賣中心對有價證券上櫃公司\n重大訊息之查證暨公開處理程序」第11條所列重大訊息說明記者會\n之情事:無\n6.其他應敘明事項:無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""大略-KY""}, ""datetime"": ""115/04/16 11:53:49""}",2026-04-16 11:53:41
