key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150401|sii|3135|1,115/04/01,17:37:17,3135,凌航,本公司可轉換公司債凌航一(代號:31351)近期達公布注意交易資訊標準，故公告相關訊息，以利投資人區別瞭解,公司債,1150401,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3135"", ""data"": [[1, ""115/04/01"", ""17:37:17"", ""林語宸"", ""經理"", ""02-77318808"", ""本公司可轉換公司債凌航一(代號:31351)\r\n近期達公布注意交易資訊標準，\r\n故公告相關訊息，以利投資人區別瞭解"", ""51"", ""115/04/01"", ""1.事實發生日:115/04/01\n2.發生緣由:依櫃買中心通知辦理\n3.公司債相關資訊:\n到期日期:117/12/04\n實際發行總額:1,000,000,000\n本月發行餘額:3,604,000(截至115/04/01未轉換金額)\n最新轉(交)換價格:50.85\n轉換標的收市價格(3135):106.50  (115/04/01 收盤價)\n轉債收市價格(31351):207.00     (115/04/01 收盤價)\n4.其他應敘明事項:\n「櫃買中心對有價證券上櫃公司重大訊息之查證暨公開處理程序」\n第四條所列重大訊息之情事:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""凌航""}, ""datetime"": ""115/04/02 18:04:29""}",2026-04-02 18:04:27
1150401|sii|1563|3,115/04/01,17:38:57,1563,巧新,公告本公司辦理庫藏股註銷減資變更登記完成,庫藏股,1150401,sii,3,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""1563"", ""data"": [[3, ""115/04/01"", ""17:38:57"", ""黃冠賓"", ""副總經理"", ""05-5512288"", ""公告本公司辦理庫藏股註銷減資變更登記完成"", ""36"", ""115/04/01"", ""1.主管機關核准減資日期:115/03/31\n2.辦理資本變更登記完成日期:115/03/31\n3.對財務報告之影響（含實收資本額與流通在外股數之差異與對每股淨值之影響）:\n(1)本次庫藏股註銷5,174,000股,每股面額新台幣(以下同)10元，\n   共計減少資本新台幣51,740,000元。\n(2)庫藏股股份註銷減資前：\n   實收資本額為新台幣2,307,821,400元\n   流通在外股數為217,088,140股\n   每股淨值為新台幣40.23元\n(3)庫藏股股份註銷減資後：\n   實收資本額為新台幣2,256,081,400元\n   流通在外股數為217,088,140股\n   每股淨值為新台幣40.23元\n 尚有庫藏股8,520,000股；上述每股淨值以114年經會計師查核\n 之合併報告為計算依據。\n4.預計換股作業計畫:不適用\n5.預計減資新股上市後之上市普通股股數:不適用\n6.預計減資新股上市後之上市普通股股數占已發行普通股比率\n （減資後上市普通股股數/減資後已發行普通股股數）:不適用\n7.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，請說明股權流通性偏低\n  之因應措施:不適用\n8.其他應敘明事項:本公司於115年04月01日取得經濟部商業司之變更登記核准函。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""巧新""}, ""datetime"": ""115/04/02 18:04:29""}",2026-04-02 18:04:27
1150401|sii|1589|10,115/04/01,19:27:50,1589,永冠-KY,公告本公司中華民國境內第四次無擔保轉換公司債(簡稱：永冠四KY，代碼：15894)經櫃買中心通知列為停止櫃檯買賣,公司債,1150401,sii,10,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""1589"", ""data"": [[10, ""115/04/01"", ""19:27:50"", ""蔡樹根"", ""副董事長"", ""(02)2791-7198"", ""公告本公司中華民國境內第四次無擔保轉換公司債(簡稱：永冠\r\n四KY，代碼：15894)經櫃買中心通知列為停止櫃檯買賣"", ""51"", ""115/04/01"", ""1.事實發生日:115/04/01\n2.公司名稱:永冠能源科技集團有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n  (1)本公司未依法令期限公告申報114年度財務報告，依證交所營業細則第50條之3\n     第1項第1款之規定，自115年4月7日起停止上市有價證券之買賣。\n  (2)依櫃買中心業務規則第12條之1第l項第4款規定，永冠四KY自115年4月7日起停\n     止櫃檯買賣。\n6.因應措施:\n  積極遴選繼任會計師，儘速完成114年度合併財務報告之會計師查核簽證，並辦理\n  申報及公告。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n  無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""永冠-KY""}, ""datetime"": ""115/04/02 18:04:30""}",2026-04-02 18:04:27
1150402|sii|6235|1,115/04/02,14:08:19,6235,華孚,新聞稿-華孚115年3月自結合併營收為新台幣5.50億元,自結合併,1150402,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""6235"", ""data"": [[1, ""115/04/02"", ""14:08:19"", ""甘錦添"", ""總經理"", ""02-2652-2088 # 5813"", ""新聞稿-華孚115年3月自結合併營收為新台幣5.50億元"", ""51"", ""115/04/02"", ""1.事實發生日:115/04/02\n2.公司名稱:華孚科技股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n華孚科技股份有限公司(股票代碼：6235)今日(115/4/2) 公佈115年3月份自結\n合併營收為新台幣5.50億元，較2月份的4.65億元增加18.29%；相較於去年同期\n的5.90億元減少6.82%。累計合併營收1至3月底初估為16.37億元，較去年同期\n的14.52億元增加約12.74%。\n6.因應措施:無。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""華孚""}, ""datetime"": ""115/04/02 18:04:31""}",2026-04-02 18:04:27
1150402|sii|8104|3,115/04/02,14:08:56,8104,錸寶,公告錸寶科技股份有限公司國內第二次無擔保轉換公司債(簡稱：錸寶二，代碼：81042)停止受理轉換等相關事項。,公司債,1150402,sii,3,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""8104"", ""data"": [[3, ""115/04/02"", ""14:08:56"", ""王鼎章"", ""執行長"", ""03-5989999"", ""公告錸寶科技股份有限公司國內第二次無擔保轉換公司債\r\n(簡稱：錸寶二，代碼：81042)停止受理轉換等相關事項。"", ""51"", ""115/04/02"", ""1.事實發生日:115/04/02\n2.公司名稱:錸寶科技股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:NA\n5.發生緣由:\n內容：本公司國內第二次無擔保轉換公司債發行及轉換辦法第九條規定辦理。\n(一)停止受理轉交換之事由：辦理股東常會作業事宜。\n(其他事項敘明：)\n(二)停止受理轉交換登記起訖日期：115年04月27日至115年06月25日止。\n(三)債券持有人如擬申請轉換，最遲應於停止受理轉換登記之始日（115年04月27日）\n之前一營業日前（115年04月23日），向往來證券商辦理轉換手續。\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""錸寶""}, ""datetime"": ""115/04/02 18:04:31""}",2026-04-02 18:04:27
1150402|sii|8150|1,115/04/02,14:36:58,8150,南茂,本公司公告取得機器設備,機器設備,1150402,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""8150"", ""data"": [[1, ""115/04/02"", ""14:36:58"", ""黃國樑"", ""資深副總經理"", ""03-5770055"", ""本公司公告取得機器設備"", ""20"", ""115/04/02"", ""1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:\r\n取得機器設備及相關配件一批\r\n2.事實發生日:114/4/30~115/4/2\r\n3.董事會通過日期: 不適用\r\n4.其他核決日期:\r\n核決層級:總經理批准\r\n民國115年4月2日\r\n5.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:\r\n取得機器設備及相關配件一批,總計新台幣688,901仟元\r\n6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關\r\n係人者，得免揭露其姓名）:\r\n交易相對人：愛德萬測試股份有限公司 \n與本公司之關係：無\r\n7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之\r\n所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期\r\n及移轉金額:\r\n不適用\r\n8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係\r\n人之取得及處分日期、價格及交易當時與公司之關係:\r\n不適用\r\n9.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明\r\n認列情形）:\r\n不適用\r\n10.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定\r\n事項:\r\n依雙方訂購單約定之付款條件支付貨款\r\n11.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及\r\n決策單位:\r\n參考市場行情經雙方議價，經內部核決權限辦理\r\n12.專業估價者事務所或公司名稱及其估價金額:\r\n不適用\r\n13.專業估價師姓名:\r\n不適用\r\n14.專業估價師開業證書字號:\r\n不適用\r\n15.估價報告是否為限定價格、特定價格或特殊價格:否或不適用\r\n16.是否尚未取得估價報告:否或不適用\r\n17.尚未取得估價報告之原因:\r\n不適用\r\n18.估價結果有重大差異時，其差異原因及會計師意見:\r\n不適用\r\n19.會計師事務所名稱:\r\n不適用\r\n20.會計師姓名:\r\n不適用\r\n21.會計師開業證書字號:\r\n不適用\r\n22.經紀人及經紀費用:\r\n不適用\r\n23.取得或處分之具體目的或用途:\r\n生產使用相關\r\n24.本次交易表示異議之董事之意見:\r\n不適用\r\n25.本次交易為關係人交易:否\r\n26.監察人承認或審計委員會同意日期:\r\n不適用\r\n27.本次交易係向關係人取得不動產或其使用權資產:否\r\n28.依「公開發行公司取得或處分資產處理準則」第十六條規定\r\n評估之價格:不適用\r\n29.依前項評估之價格較交易價格為低者，依同準則第十七條規\r\n定評估之價格:不適用\r\n30.前已就同一件事件發布重大訊息日期: 不適用\r\n31.其他敘明事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""南茂""}, ""datetime"": ""115/04/02 18:04:32""}",2026-04-02 18:04:27
1150402|sii|3004|1,115/04/02,14:37:10,3004,豐達科,新聞稿--豐達三月自結合併營收為4.53億元,自結合併,1150402,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3004"", ""data"": [[1, ""115/04/02"", ""14:37:10"", ""李文正"", ""副總經理"", ""03-450-8868"", ""新聞稿--豐達三月自結合併營收為4.53億元"", ""51"", ""115/04/02"", ""1.事實發生日:115/04/02\n2.公司名稱:豐達科技股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n 豐達科技股份有限公司(股票代碼：3004)今日(2026/04/02)公佈2026年3月份\n 自結合併營收。\n 2026年3月份自結合併營收為新台幣4.53億元，較2026年02月份3.62億元增加\n 25.13%，相較去年同期的3.45 億元增加31.17%。\n 2026年第一季累計自結合併營收為新台幣12.04億元，較上一季11.42億元增加\n 5.44%，相較去年同期的9.36億元增加28.66%。\n6.因應措施:無。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n 無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""豐達科""}, ""datetime"": ""115/04/02 18:04:32""}",2026-04-02 18:04:27
1150402|sii|2344|1,115/04/02,15:09:05,2344,華邦電,調整本公司海外第四次無擔保轉換公司債轉換價格,公司債,1150402,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2344"", ""data"": [[1, ""115/04/02"", ""15:09:05"", ""范祥雲"", ""執行副總經理"", ""(03)5678168"", ""調整本公司海外第四次無擔保轉換公司債轉換價格"", ""51"", ""115/04/04"", ""1.事實發生日:115/04/04\n2.公司名稱:華邦電子股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:依本公司海外第四次無擔保轉換公司債發行辦法之規定，調整海外第四次\n無擔保轉換公司債之轉換價格。\n6.因應措施:本公司自115年4月4日(除息基準日)起，海外第四次無擔保轉換公司債之\n轉換價格由每股新台幣109.45元調整為108.94元。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""華邦電""}, ""datetime"": ""115/04/02 18:04:33""}",2026-04-02 18:04:27
1150402|sii|6641|1,115/04/02,15:16:41,6641,基士德-KY,公告基士德科技股份有限公司國內第一次無擔保轉換公司債(例：第一次有擔保)轉(交)換公司債(簡稱：基士德一KY，代碼：66411)停止受理轉交換及到期日落於停止轉(交)換期間等相關事項。,公司債,1150402,sii,1,"{""code"": 406, ""message"": ""查無相符資料"", ""result"": null, ""datetime"": ""115/04/02 18:04:34""}",2026-04-02 18:04:27
1150402|sii|4961|2,115/04/02,15:24:08,4961,天鈺,公告本公司董事會決議不續辦理114年股東常會通過之私募現金增資發行普通股案,現金增資,1150402,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""4961"", ""data"": [[2, ""115/04/02"", ""15:24:08"", ""陳志豪"", ""處長"", ""03-5788618"", ""公告本公司董事會決議不續辦理114年股東常會通過之私\r\n募現金增資發行普通股案"", ""16"", ""115/04/02"", ""1.董事會決議變更日期:115/04/02\n2.原計畫申報生效之日期:114/05/26\n3.追補發行之日期:不適用\n4.變動原因:\n  (1)本公司於114年5月26日股東常會通過，授權董事會於不造成經營權重大變動前\n     提下審酌適當時機，依據「證券交易法」第43條之6及相關法令規定，辦理私募\n     現金增資發行普通股，發行股數以不超過10,000仟股為限，自股東會決議日起\n     一年內一次或分次辦理。\n  (2)上述私募現金增資發行普通股案迄今尚未實施，因發行期限將屆，於剩餘期限\n     內不續辦理私募事宜。\n5.歷次變更前後募集資金計畫:不適用\n6.預計執行進度:不適用\n7.預計完成日期:不適用\n8.預計可能產生效益:不適用\n9.與原預計效益產生之差異:不適用\n10.本次變更對股東權益之影響:不適用\n11.原主辦承銷商評估意見摘要:不適用\n12.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""天鈺""}, ""datetime"": ""115/04/02 18:04:34""}",2026-04-02 18:04:27
