key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150323|sii|3715|1,115/03/23,17:34:04,3715,定穎投控,公告本公司國內第二次無擔保轉換公司債收足債款,公司債,1150323,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3715"", ""data"": [[1, ""115/03/23"", ""17:34:04"", ""劉國瑾"", ""總經理"", ""03-3493300"", ""公告本公司國內第二次無擔保轉換公司債收足債款"", ""51"", ""115/03/23"", ""1.事實發生日:115/03/23\n2.公司名稱:定穎投資控股股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:依據「發行人募集與發行有價證券處理準則」第九條第一項第二款規定\n辦理公告，本公司發行國內第二次無擔保轉換公司債至公告日止，債款代收銀行業\n已收足所有應募款項共計新台幣1,251,228,760元整，並匯撥至存儲專戶銀行，\n特此公告。\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""定穎投控""}, ""datetime"": ""115/03/24 13:59:36""}",2026-03-24 13:59:35
1150323|sii|2727|1,115/03/23,18:11:25,2727,王品,代子公司合品股份有限公司公告114年度自結合併財務報告業經提報董事會通過,自結合併,1150323,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2727"", ""data"": [[1, ""115/03/23"", ""18:11:25"", ""朱文敏"", ""媒體公關室主管"", ""04-23221868"", ""代子公司合品股份有限公司公告114年度自結合併財務報告\r\n業經提報董事會通過"", ""31"", ""115/03/23"", ""1.提報董事會或經董事會決議日期:115/03/23\n2.審計委員會通過日期:不適用\n3.財務報告或年度自結財務資訊報導期間\n起訖日期(XXX/XX/XX~XXX/XX/XX):114/01/01~114/12/31\n4.1月1日累計至本期止營業收入(仟元):4,219,334\n5.1月1日累計至本期止營業毛利(毛損) (仟元):1,939,211\n6.1月1日累計至本期止營業利益(損失) (仟元):166,983\n7.1月1日累計至本期止稅前淨利(淨損) (仟元):151,231\n8.1月1日累計至本期止本期淨利(淨損) (仟元):155,672\n9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):155,499\n10.1月1日累計至本期止基本每股盈餘(損失) (元):4.86\n11.期末總資產(仟元):4,870,380\n12.期末總負債(仟元):3,147,280\n13.期末歸屬於母公司業主之權益(仟元):1,723,100\n14.其他應敘明事項:無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""王品""}, ""datetime"": ""115/03/24 13:59:37""}",2026-03-24 13:59:35
1150323|sii|3135|1,115/03/23,18:40:19,3135,凌航,本公司可轉換公司債凌航一(代號:31351)近期達公布注意交易資訊標準，故公告相關訊息，以利投資人區別瞭解,公司債,1150323,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3135"", ""data"": [[1, ""115/03/23"", ""18:40:19"", ""林語宸"", ""經理"", ""02-77318808"", ""本公司可轉換公司債凌航一(代號:31351)\r\n近期達公布注意交易資訊標準，\r\n故公告相關訊息，以利投資人區別瞭解"", ""51"", ""115/03/23"", ""1.事實發生日:115/03/23\n2.發生緣由:依櫃買中心通知辦理\n3.公司債相關資訊:\n到期日期:117/12/04\n實際發行總額:1,000,000,000\n本月發行餘額:4,344,000(截至115/03/23未轉換金額)\n最新轉(交)換價格:50.85\n轉換標的收市價格(3135):146.50  (115/03/23 收盤價)\n轉債收市價格(31351):287.00     (115/03/23 收盤價)\n4.其他應敘明事項:\n「櫃買中心對有價證券上櫃公司重大訊息之查證暨公開處理程序」\n第四條所列重大訊息之情事:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""凌航""}, ""datetime"": ""115/03/24 13:59:38""}",2026-03-24 13:59:35
1150324|sii|2543|1,115/03/24,13:58:32,2543,皇昌,公告本公司辦理庫藏股註銷減資變更登記完成,庫藏股,1150324,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2543"", ""data"": [[1, ""115/03/24"", ""13:58:32"", ""官心惠"", ""副總經理"", ""2792-2988"", ""公告本公司辦理庫藏股註銷減資變更登記完成"", ""36"", ""115/03/24"", ""1.主管機關核准減資日期:115/03/20\n2.辦理資本變更登記完成日期:115/03/20\n3.對財務報告之影響（含實收資本額與流通在外股數之差異與對每股淨值之影響）:\n           實收資本額(元)        流通在外股數(股)       每股淨值(元)\n減資前      5,323,839,610          532,383,961             18.67\n減資後      5,285,419,610          528,541,961             18.80\n4.預計換股作業計畫:不適用\n5.預計減資新股上市後之上市普通股股數:不適用\n6.預計減資新股上市後之上市普通股股數占已發行普通股比率\n （減資後上市普通股股數/減資後已發行普通股股數）:不適用\n7.前二項預計減資後上巿普通股股數未達6000萬股且未達25%者，請說明股權流通性偏低\n  之因應措施:不適用\n8.其他應敘明事項:本公司於115/03/24收到經濟部變更登記核准函""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""皇昌""}, ""datetime"": ""115/03/24 13:59:39""}",2026-03-24 13:59:35
1150323|otc|6104|1,115/03/23,18:37:50,6104,創惟,公告本公司國內第一次無擔保轉換公司債轉換價格調整,公司債,1150323,otc,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""6104"", ""data"": [[1, ""115/03/23"", ""18:37:50"", ""汪立威"", ""營運處副總經理"", ""(02)8913-1888#1998"", ""公告本公司國內第一次無擔保轉換公司債轉換價格調整"", ""53"", ""115/03/23"", ""1.事實發生日:115/03/23\n2.公司名稱:創惟科技股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:本公司因配發股東現金股利，依國內第一次無擔\n保轉換公司債發行及轉換辦法規定調整每股之轉換價格。\n6.因應措施:自除息基準日115年4月15日起，每股之轉換價格將\n由新臺幣124.8元調整為新臺幣119.0元。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，\n本則重大訊息同時符合證券交易法施行細則第7條第9款所定\n對股東權益或證券價格有重大影響之事項):無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""創惟""}, ""datetime"": ""115/03/24 13:59:40""}",2026-03-24 13:59:35
1150323|otc|3323|1,115/03/23,19:08:36,3323,加百裕,公告加百裕工業股份有限公司國內第三次無擔保(例：第一次有擔保)轉(交)換公司債(簡稱：加百裕三，代碼：33233)停止受理轉交換及到期日落於停止轉(交)換期間等相關事項。,公司債,1150323,otc,1,"{""code"": 406, ""message"": ""查無相符資料"", ""result"": null, ""datetime"": ""115/03/24 13:59:41""}",2026-03-24 13:59:35
1150318|otc|6561|2,115/03/24,13:32:56,6561,是方,本公司董事會通過提高115年度資本支出預算案,資本支出,1150318,otc,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""6561"", ""data"": [[2, ""115/03/24"", ""13:32:56"", ""劉耀元"", ""總經理"", ""(02)2657-6688"", ""本公司董事會通過提高115年度資本支出預算案"", ""53"", ""115/03/24"", ""1.事實發生日:115/03/24\n2.公司名稱:是方電訊股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:本公司董事會決議通過，因應新建IDC大樓所需，\n115年度新增資本支出3億元。\n6.因應措施:依董事會決議執行。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，\n本則重大訊息同時符合證券交易法施行細則第7條第9款所定\n對股東權益或證券價格有重大影響之事項):無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""是方""}, ""datetime"": ""115/03/24 13:59:41""}",2026-03-24 13:59:35
1150323|rotc|5246|2,115/03/23,19:09:37,5246,勵威,公告本公司114年現金增資收足股款暨訂定增資基準日,現金增資,1150323,rotc,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""興櫃公司"", ""companyId"": ""5246"", ""data"": [[2, ""115/03/23"", ""19:09:37"", ""賴志豪"", ""總經理"", ""(03)530-2300"", ""公告本公司114年現金增資收足股款暨訂定增資基準日"", ""44"", ""115/03/23"", ""1.事實發生日:115/03/23\n2.公司名稱:勵威電子股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:依據「發行人募集與發行有價證券處理準則」規定辦理公告。\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，\n本則重大訊息同時符合證券交易法施行細則第7條第9款所定\n對股東權益或證券價格有重大影響之事項):\n(1)本公司114年現金增資發行普通股10,000,000股，每股發行價格新台幣20元，\n   實收股款總金額為新台幣200,000,000元，業已全數收足。\n(2)本公司訂定115年03月23日為現金增資基準日。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""勵威""}, ""datetime"": ""115/03/24 13:59:42""}",2026-03-24 13:59:35
1150323|rotc|2072|2,115/03/23,19:37:11,2072,世紀風電,本公司股票初次上市前現金增資員工認購股款催繳事宜,現金增資,1150323,rotc,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""興櫃公司"", ""companyId"": ""2072"", ""data"": [[2, ""115/03/23"", ""19:37:11"", ""賴宣邠"", ""業務副總"", ""02-89798698"", ""本公司股票初次上市前現金增資員工認購股款催繳事宜"", ""44"", ""115/03/23"", ""1.事實發生日:115/03/23\n2.公司名稱:世紀離岸風電設備股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:本公司股票初次上市前現金增資員工認股繳款期限已於115年3月23日下午3時\n30分截止，惟有部分員工尚未繳納現金增資股款，依法辦理催告。\n6.因應措施:\n(1)依公司法第267條第1項準用同法第142條之規定辦理，自115年3月24日起至115年4月\n24日下午3時30分止為股款催繳期間。\n(2)尚未繳款之員工，須於上述期間內持原繳款書至第一商業銀行桃園分行暨全台各分行\n辦理繳款辦理繳款，逾期仍未繳款者即喪失認購新股之權利。\n(3)於催繳期間繳款之員工，俟催繳期間屆滿並經集保公司作業後，依其認購股數撥入認\n股人登記之集保帳戶。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，\n本則重大訊息同時符合證券交易法施行細則第7條第9款所定\n對股東權益或證券價格有重大影響之事項):無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""世紀風電""}, ""datetime"": ""115/03/24 13:59:43""}",2026-03-24 13:59:35
1150324|rotc|6648|3,115/03/24,03:31:03,6648,斯其大,公告本公司董事會決議辦理私募普通股案,私募普通股,1150324,rotc,3,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""興櫃公司"", ""companyId"": ""6648"", ""data"": [[3, ""115/03/24"", ""03:31:03"", ""代理發言人林偉文"", ""代理發言人"", ""02-77181928"", ""公告本公司董事會決議辦理私募普通股案"", ""9"", ""115/03/23"", ""1.董事會決議日期:115/03/23\n2.私募有價證券種類:普通股\n3.私募對象及其與公司間關係:依證券交易法第 43 條之 6 規定之\n特定人為限。本公司目前尚未洽定特定應募人。\n4.私募股數或張數:不超過10,000仟股。\n5.得私募額度:擬於10,000仟股額度內私募普通股，私募總金額依\n實際私募情形，授權董事會決行。\n6.私募價格訂定之依據及合理性:\n本次私募普通股價格之訂定不得低於參考價格之八成且不低於票面金額10元。\n參考價格以下列二基準計算價格較高者定之：\n(a)以定價日前30個營業日興櫃股票電腦議價點選系統內該興櫃股票普通\n股之每一營業日成交金額之總和除以每一營業日成交股數之總和計算，並扣除\n無償配股除權及配息，暨加回減資反除權後之股價。或\n(b)定價日前最近期經會計師查核簽證或核閱之財務報告顯示之每股淨值。\n實際訂價日及實際私募價格，擬請股東會授權董事會於不低於參考價格之八成\n範圍內，視日後洽特定人情形與市場狀況決定之。上述訂價係依主管機關\n「公開發行公司辦理私募有價證券應注意事項」之價格計算方式\n訂定，參考本公司經營績效、未來展望及最近股價，並考量私募有價證券於\n交付起三年內有轉讓之限制而訂，故應屬合理。\n7.本次私募資金用途:將用於充實營運資金及擴大市場增加國內或海外投資等需求。\n預計能降低營運成本、強化公司競爭力及提升營運效能，對股東權益有正面助益。\n8.不採用公開募集之理由:私募有價證券三年內不得自由轉讓之規定將更可確保公司\n與策略性投資夥伴間之長期合作關係。\n9.獨立董事反對或保留意見:無。\n10.實際定價日:俟股東會通過後授權董事會決定之。\n11.參考價格:俟股東會通過後授權董事會決定之。\n12.實際私募價格、轉換或認購價格:俟股東會通過後授權董事會決定之。\n13.本次私募新股之權利義務:\n與原股份相同，惟依證券交易法第 43 條之 8 規定，本私募普通股於交付後三年\n內，除符合法令規定之特定情形外不得自由轉讓；本\n公司亦擬於該私募普通股交付滿三年後，依相關法令規定向主管機關申請補辦公\n開發行及上市交易。\n14.附有轉換、交換或認股者，其換股基準日:不適用。\n15.附有轉換、交換或認股者，對股權可能稀釋情形:不適用。\n16.其他應敘明事項:不適用。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""斯其大""}, ""datetime"": ""115/03/24 13:59:44""}",2026-03-24 13:59:35
