key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150803|sii|6944|3,115/08/06,18:08:22,6944,兆聯實業,本公司董事會決議發行國內第一次無擔保轉換公司債暨國內第二次無擔保轉換公司債,公司債,1150803,sii,3,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""6944"", ""data"": [[3, ""115/08/06"", ""18:08:22"", ""金保華"", ""財會處協理"", ""03-3620101"", ""本公司董事會決議發行國內第一次無擔保轉換公司債\r\n暨國內第二次無擔保轉換公司債"", ""11"", ""115/08/06"", ""1.董事會決議日期:115/08/06\n2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:\n(1)兆聯實業股份有限公司國內第一次無擔保轉換公司債。\n(2)兆聯實業股份有限公司國內第二次無擔保轉換公司債。\n3.是否採總括申報發行公司債(是/否):否\n4.發行總額:\n (1)國內第一次無擔保轉換公司債：上限新台幣拾參億元整\n (2)國內第二次無擔保轉換公司債：上限新台幣拾貳億元整\n5.每張面額:\n(1)國內第一次無擔保轉換公司債：新台幣壹拾萬元。\n(2)國內第二次無擔保轉換公司債：新台幣壹拾萬元。\n6.發行價格:\n(1)國內第一次無擔保轉換公司債：暫定依票面金額之100%~105%發行。\n(2)國內第二次無擔保轉換公司債：暫定底標以不低於面額為限，實際總發行金額以競價\n                               拍賣結果而定。\n7.發行期間:\n(1)國內第一次無擔保轉換公司債：5年。\n(2)國內第二次無擔保轉換公司債：5年。\n8.發行利率:\n(1)國內第一次無擔保轉換公司債：票面利率0%。\n(2)國內第二次無擔保轉換公司債：票面利率0%。\n9.擔保品之種類、名稱、金額及約定事項:不適用。\n10.募得價款之用途及運用計畫:轉投資海外子公司、購置廠房及裝修工程、\n                           興建倉儲廠、興建廠辦及購置設備。\n11.承銷方式:\n(1)國內第一次無擔保轉換公司債：採詢價圈購方式辦理公開承銷。\n(2)國內第二次無擔保轉換公司債：採競價拍賣方式辦理公開承銷。\n12.公司債受託人:授權董事長決定。\n13.承銷或代銷機構:富邦綜合證券股份有限公司。\n14.發行保證人:不適用。\n15.代理還本付息機構:富邦綜合證券股份有限公司股務代理部\n16.簽證機構:不適用。\n17.能轉換股份者，其轉換辦法:相關轉換辦法將依有關法令辦理，並報准證券\n  主管機關後另行公告。\n18.賣回條件:相關轉換辦法將依有關法令辦理，並報准證券主管機關後另行公告。\n19.買回條件:相關轉換辦法將依有關法令辦理，並報准證券主管機關後另行公告。\n20.附有轉換、交換或認股者，其換股基準日:相關轉換辦法將依有關法令辦理，\n  並報准證券主管機關後另行公告。\n21.附有轉換、交換或認股者，對股權可能稀釋情形:相關轉換辦法將依有關法令\n  辦理，並報准證券主管機關後另行公告。\n22.現金減資後再行募資之合理性及必要性\n(募資當年度及前一年度有辦理現金減資者適用):不適用。\n23.其他應敘明事項:本次發行國內第一次及第二次無擔保轉換公司債之發行條件、\n發行時程及發行及轉換辦法之訂定，以及計畫所需資金總額、資金來源、計畫項目、\n資金運用進度、預計可能產生效益及其他發行相關事宜，如遇有法令變更，經主管機關\n指示修正或因應客觀環境因素而需訂定或修正時，擬授權董事長全權處理之。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""兆聯實業""}, ""datetime"": ""115/08/07 16:12:36""}",2026-08-07 16:12:35
1150806|sii|2354|4,115/08/06,18:24:47,2354,鴻準,公告本公司董事會決議通過子公司衡準智能顯示股份有限公司現金增資案,現金增資,1150806,sii,4,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2354"", ""data"": [[4, ""115/08/06"", ""18:24:47"", ""林鈺凱"", ""資深專案經理"", ""02-22680970"", ""公告本公司董事會決議通過子公司衡準智能顯示股份有限公司現金增資案"", ""20"", ""115/08/06"", ""1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:\r\n衡準智能顯示股份有限公司普通股\r\n2.事實發生日:115/8/6~115/8/6\r\n3.董事會通過日期: 民國115年8月6日\r\n4.其他核決日期: 不適用\r\n5.交易數量、每單位價格及交易總金額:\r\n交易數量：31,000,000股\n每單位價格：新台幣10元\n交易總金額：新台幣310,000,000元\r\n6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之\r\n關係人者，得免揭露其姓名）:\r\n現金增資不適用；母子公司\r\n7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移\r\n轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次\r\n移轉日期及移轉金額:\r\n不適用\r\n8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取\r\n得及處分日期、價格及交易當時與公司之關係:\r\n不適用\r\n9.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權\r\n如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權\r\n帳面金額:\r\n不適用\r\n10.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明\r\n認列情形）:\r\n不適用\r\n11.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定\r\n事項:\r\n不適用\r\n12.本次交易之決定方式、價格決定之參考依據及決策單位:\r\n董事會\r\n13.取得或處分有價證券標的公司每股淨值:\r\n9.95元\r\n14.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股\r\n比例及權利受限情形（如質押情形）:\r\n累積持有數量：60,000,000股\n累積持有金額：新台幣600,000,000元\n持股比例：100%\n權利受限情形：無\r\n15.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列\r\n之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬\r\n於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:\r\n占總資產比例：8.67%\n占業主權益比例：11.26%\n營運資金：新台幣-9,056,545仟元\r\n16.經紀人及經紀費用:\r\n無\r\n17.取得或處分之具體目的或用途:\r\n長期投資\r\n18.本次交易表示異議董事之意見:\r\n無\r\n19.本次交易為關係人交易:是\r\n20.監察人承認或審計委員會同意日期:\r\n民國115年8月6日\r\n21.本次交易會計師出具非合理性意見:不適用\r\n22.會計師事務所名稱:\r\n不適用\r\n23.會計師姓名:\r\n不適用\r\n24.會計師開業證書字號:\r\n不適用\r\n25.是否涉及營運模式變更:否\r\n26.營運模式變更說明:\r\n不適用\r\n27.過去一年及預計未來一年內與交易相對人交易情形:\r\n不適用\r\n28.資金來源:\r\n自有資金\r\n29.前已就同一件事件發布重大訊息日期: 不適用\r\n30.其他敘明事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""鴻準""}, ""datetime"": ""115/08/07 16:12:38""}",2026-08-07 16:12:35
1150806|sii|2354|6,115/08/06,18:25:22,2354,鴻準,公告本公司董事會決議買回庫藏股事宜,庫藏股,1150806,sii,6,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2354"", ""data"": [[6, ""115/08/06"", ""18:25:22"", ""林鈺凱"", ""資深專案經理"", ""02-22680970"", ""公告本公司董事會決議買回庫藏股事宜"", ""35"", ""115/08/06"", ""1.董事會決議日期:115/08/06\r\n2.買回股份目的:轉讓股份予員工\r\n3.買回股份種類:普通股\r\n4.買回股份總金額上限(元):93,996,761,474\r\n5.預定買回之期間:115/08/07~115/10/06\r\n6.預定買回之數量(股):5,000,000\r\n7.買回區間價格(元):50.00~83.00，公司股價低於區間價格下限，將繼續買回\r\n8.買回方式:自集中交易市場買回\r\n9.預定買回股份占公司已發行股份總數之比率(%):0.3535\r\n10.申報時已持有本公司股份之累積股數(股):0\r\n11.申報前五年內買回公司股份之情形:\r\n無買回\r\n12.已申報買回但未執行完畢之情形:\r\n無此情事\r\n13.董事會決議買回股份之會議紀錄:\r\n案 由：公司擬執行買回本公司股份轉讓予員工案\r\n說 明：一、本公司為激勵員工及提昇員工向心力，擬依證券交易法第28條之2及「上市上櫃公司買\r\n回本公司股份辦法」第二條規定辦理執行買回庫藏股以轉讓予員工。\r\n二、擬自證券商營業處所買回本公司股份，相關事項如下：\r\n(一)買回股份之目的：轉讓予員工。\r\n(二)買回股份之種類：普通股。\r\n(三)買回股份之總金額上限：新台幣93,996,761仟元。\r\n(四)預定買回之期間：115年8月7日 至 115年10月6日\r\n(五)預定買回之數量：5,000,000股，佔本公司流通在外股數0.3535%。本公司係以自有資金收購本\r\n次庫藏股，故本次買回股份並不影響本公司基本之維持及財務狀況。\r\n(六)買回之區間價格：每股新台幣50元至83元，當本公司股價低於所定買回區間價格下限時，將繼\r\n續買回股份。\r\n(七)買回之方式：自證券商營業處所買回。\r\n三、檢附證券商對買回股份價格之合理性評估意見、董事會聲明書，請參閱附件十九及附件二十。\r\n四、本案於相關法令許可範圍內，擬授權董事長及其指定之人辦理公告、申報及相關執行庫藏股買回\r\n等事宜。\r\n五、本案經審計暨風險委員會同意，提請董事會決議。\r\n決議：本案經主席徵詢出席董事，全體無異議照案通過。\r\n14.「上市上櫃公司買回本公司股份辦法」第十條規定之轉讓辦法:\r\n鴻準精密工業股份有限公司\r\n買回股份轉讓員工辦法\r\n第一條 目的\r\n本公司為激勵員工及提昇員工向心力，依據證券交易法第二十八條之二第一項第一款及金融監督管理\r\n委員會發布之「上市上櫃公司買回本公司股份辦法」等相關規定，訂定本公司買回股份轉讓員工辦法。\r\n第二條 適用範圍\r\n本公司買回股份轉讓員工，除法令或章程另有規定者外，應依本辦法辦理。\r\n第三條 受讓人之資格及認購股數\r\n本辦法之受讓人係以於認購基準日前到職滿一年以上之本公司員工及本公司直接或間接持有同一被投\r\n資公司表決權股份超過百分之五十之子公司員工。轉讓之對象於員工認股基準日至認股繳款截止日期間\r\n離職者\r\n(含自願離職及解雇)、留職停薪、退休及資遣者，喪失認購資格。\r\n另員工認股比例及股數之決定，係以其職稱、職等、薪資、服務年資、績效表現及其對公司之貢獻等\r\n因素為原則。\r\n前項受讓人之資格及得認購股數，將依轉讓當時之相關法令規定，並參酌公司營運需求及業務發展策\r\n略與方針所需，\r\n提報董事會決議之。\r\n轉讓之員工具經理人身份者，應先經薪資報酬委員會同意後再提報董事會決議；轉讓之員工非具經理\r\n人身份者，應先經審計暨風險委員會同意後再提報董事會決議。\r\n第四條 轉讓股份之種類，權利內容及權利受限情形\r\n本公司轉讓予員工之庫藏股份均為普通股，其權利義務除有關法令及本辦法另有規定者外，與原有已\r\n發行之股份相同。\r\n第五條 轉讓期間\r\n買回之庫藏股份轉讓期間依法自買回股份之日起五年內，一次或分次轉讓予員工，逾期未轉讓部份，\r\n視為本公司未發行股份，應依法辦理銷除股份變更登記。\r\n各次轉讓作業之員工認股繳款期間及相關事宜，授權董事長另行訂定。\r\n第六條 轉讓之程序\r\n本次買回股份轉讓予員工之作業程序： \r\n一、依董事會之決議，公告、申報並於執行期限內買回本公司股份。\r\n二、董事會依本辦法訂定及公布符合資格之員工名單、員工認股基準日、得認購股數標準、認購繳款\r\n期間、轉讓期間、權利內容及限制條件等作業事項。 \r\n三、統計實際認購繳款股數，辦理股票轉讓過戶登記。\r\n第七條 約定之每股轉讓價格 \r\n庫藏股每股轉讓價格，以庫藏股實際買回之平均價格為轉讓價格。惟在轉讓前，如遇公司已發行之普\r\n通股股份增加或減少，得按發行股份增加或減少比率調整之；或依據本公司章程規定，以低於實際買回\r\n之平均\r\n價格轉讓予員工者，應於轉讓前，提經最近一次股東會有代表已發行股份總數過半數股東之出席，出席\r\n股東表\r\n決權三分之二以上之同意，並應於該次股東會召集事由中列舉說明「上市上櫃公司買回本公司股份辦\r\n法」第\r\n10條之1規定事項，始得辦理。\r\n調整後轉讓價格〔四捨五入計算至小數點後第二位止〕= 實際平均買回價格 X (公司買回股份執行\r\n完畢時之普通股股份總數 ÷ 公司轉讓買回股份予員工前之普通股股份總數)。\r\n第八條：轉讓後之權利義務 \r\n買回股份轉讓予員工並辦理過戶登記後，除另有規定者外，餘權利義務與原有股份相同。\r\n第九條：其他有關公司與員工權利義務事項\r\n本公司買回股份轉讓予員工，其所發生之稅捐及費用應依相關法令由公司或員工各自負擔。\r\n第十條：\r\n本辦法經董事會通過後生效，修正時亦同。\r\n中華民國一一五年八月六日 訂定\r\n15.「上市上櫃公司買回本公司股份辦法」第十一條規定之轉換或認股辦法:\r\n不適用\r\n16.董事會已考慮公司財務狀況，不影響公司資本維持之聲明:\r\n上述買回股份總數，僅占本公司已發行股份之百分之0.3535，且買回股份所需金額上限僅占本公司流\r\n動資產之百分之0.2980。買回之區間價格為每股新台幣50元至83元，當本公司股價低於所定買回區間\r\n價格下限時，將繼續買回股份。茲聲明本公司董事會已考慮公司財務狀況，上述股份之買回並不影響本\r\n公司資本之維持。\r\n17.會計師或證券承銷商對買回股份價格之合理性評估意見:\r\n福邦證券股份有限公司評估鴻準精密工業股份有限公司本次買回公司股份訂定之價格區間，其決策過程\r\n具合法性，價格區間之訂定及對公司財務之影響亦尚屬合理，尚無重大異常情事。\r\n18.其他證期局所規定之事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""鴻準""}, ""datetime"": ""115/08/07 16:12:38""}",2026-08-07 16:12:35
1150806|sii|6515|2,115/08/06,18:40:41,6515,穎崴,公告本公司國內第二次無擔保轉換公司債轉換普通股之增資基準日,公司債,1150806,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""6515"", ""data"": [[2, ""115/08/06"", ""18:40:41"", ""陳紹焜"", ""執行副總經理"", ""03-6568282"", ""公告本公司國內第二次無擔保轉換公司債轉換普通股之增資基準日"", ""11"", ""115/08/06"", ""1.董事會決議日期:115/08/06\n2.增資資金來源:國內第二次無擔保轉換公司債\n3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否\n4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分):\n發行總金額:新臺幣4,067,400元\n發行股數:406,740股\n5.採總括申報發行新股案件，本次發行金額及股數:不適用\n6.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用\n7.每股面額:新臺幣10元\n8.發行價格:不適用\n9.員工認購股數或配發金額:不適用\n10.公開銷售股數:不適用\n11.原股東認購或無償配發比例:不適用\n12.畸零股及逾期未認購股份之處理方式:不適用\n13.本次發行新股之權利義務:與原發行普通股股份相同\n14.本次增資資金用途:不適用\n15.現金減資後再行募資之合理性及必要性\n(募資當年度及前一年度有辦理現金減資者適用):不適用\n16.其他應敘明事項:訂定115年8月6日為公司債轉換普通股之增資基準日，\n並依法令規定辦理相關變更登記事宜。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""穎崴""}, ""datetime"": ""115/08/07 16:12:39""}",2026-08-07 16:12:35
1150806|sii|3135|1,115/08/06,20:48:28,3135,凌航,公告凌航科技股份有限公司國內第二次無擔保(例：第一次有擔保)轉(交)換公司債(簡稱：凌航二，代碼：31352)停止受理轉交換等相關事項。,公司債,1150806,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3135"", ""data"": [[1, ""115/08/06"", ""20:48:28"", ""林語宸"", ""經理"", ""02-77318808"", ""公告凌航科技股份有限公司國內第二次無擔保(例：第一次有擔保)轉(交)換公司債(簡稱：凌航二，代碼：31352)停止受理轉交換等相關事項。"", ""51"", ""115/08/06"", ""內容：本公司國內第二次無擔保轉換公司債發行及轉換辦法第九條。<br>(一)停止受理轉交換之事由：辦理配股配息作業事宜。<br>(其他事項敘明：)<br>(二)停止受理轉交換登記起訖日期：115年08月13日至115年09月07日止。<br>(三)債券持有人如擬申請轉換，最遲應於停止受理轉換登記之始日（115年08月13日）之前一營業日前（115年08月11日），向往來證券商辦理轉換手續。<br>無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""凌航""}, ""datetime"": ""115/08/07 16:12:39""}",2026-08-07 16:12:35
1150806|sii|3135|3,115/08/06,20:53:24,3135,凌航,公告本公司國內第一次無擔保轉換公司債(凌航一)115年第2季轉換普通股發行新股基準日,公司債,1150806,sii,3,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3135"", ""data"": [[3, ""115/08/06"", ""20:53:24"", ""林語宸"", ""經理"", ""02-77318808"", ""公告本公司國內第一次無擔保轉換公司債(凌航一)115年第2季\r\n轉換普通股發行新股基準日"", ""11"", ""115/08/06"", ""1.董事會決議日期:115/08/06\n2.增資資金來源:國內第一次無擔保轉換公司債\n3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否\n4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分):\n發行總金額：70,874,650元\n發行總股數：7,087,465股\n5.採總括申報發行新股案件，本次發行金額及股數:不適用\n6.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用\n7.每股面額:每股面額新台幣10元\n8.發行價格:不適用\n9.員工認購股數或配發金額:不適用\n10.公開銷售股數:不適用\n11.原股東認購或無償配發比例:不適用\n12.畸零股及逾期未認購股份之處理方式:不適用\n13.本次發行新股之權利義務:與原普通股相同\n14.本次增資資金用途:不適用\n15.現金減資後再行募資之合理性及必要性\n(募資當年度及前一年度有辦理現金減資者適用):不適用\n16.其他應敘明事項:\n一、本次公司債轉換發行新股基準日為115年08月06日。\n二、變更前實收資本額為新台幣900,714,910元，本次公司債轉換發行新股\n後，實收資本額變更為新台幣971,589,560元。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""凌航""}, ""datetime"": ""115/08/07 16:12:40""}",2026-08-07 16:12:35
1150806|sii|3135|4,115/08/06,20:56:27,3135,凌航,公告本公司董事會決議除權息基準日及國內轉換公司債停止轉換期間,公司債,1150806,sii,4,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3135"", ""data"": [[4, ""115/08/06"", ""20:56:27"", ""林語宸"", ""經理"", ""02-77318808"", ""公告本公司董事會決議除權息基準日及國內轉換\r\n公司債停止轉換期間"", ""14"", ""115/08/06"", ""1.董事會、股東會決議或公司決定日期:115/08/06\n2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除權息\n3.普通股發放股利種類及金額:\n股票股利新台幣46,286,040元(暫定每仟股無償配發60股);\n現金股利新台幣316,287,961元(暫定每股配發現金新台幣4.1元)\n4.除權（息）交易日:115/09/01\n5.最後過戶日:115/09/02\n6.停止過戶起始日期:115/09/03\n7.停止過戶截止日期:115/09/07\n8.除權（息）基準日:115/09/07\n9.債券最後申請轉換日期:115/08/11\n10.債券停止轉換起始日期:115/08/13\n11.債券停止轉換截止日期:115/09/07\n12.普通股現金股利發放日期:115/09/23\n13.現金股利之一部或全部是否以外幣發放(請填入「是」或「否」):否\n14.外幣現金股利發放幣別:不適用\n15.外幣現金股利發放對象:不適用\n16.外幣現金股利匯率決定方式:不適用\n17.其他應敘明事項:\n(1)嗣後因法令變更或主管機關調整，或公司債轉換股份，或本公司買回公司股份等\n因素致影響流通在外股份數量致需調整分配比率時，授權董事長調整配股比率等相關\n事宜。\n(2)增資新股權利證書上市日期訂於115/09/23""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""凌航""}, ""datetime"": ""115/08/07 16:12:40""}",2026-08-07 16:12:35
1150806|sii|4958|1,115/08/06,22:31:05,4958,臻鼎-KY,代子公司禮鼎半導體科技(深圳)股份有限公司公告取得機器設備,機器設備,1150806,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""4958"", ""data"": [[1, ""115/08/06"", ""22:31:05"", ""凌惇"", ""資深經理"", ""03-3835678"", ""代子公司禮鼎半導體科技(深圳)股份有限公司公告取得機器設備"", ""20"", ""115/08/06"", ""1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:\r\n機器設備\r\n2.事實發生日:115/7/18~115/8/6\r\n3.董事會通過日期: 不適用\r\n4.其他核決日期:\r\n核決層級:總經理核決\r\n民國115年08月06日\r\n5.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:\r\n交易數量:一批\n交易總金額:新台幣1,012,496,875元\r\n6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關\r\n係人者，得免揭露其姓名）:\r\n交易相對人:迅得機械(東莞)有限公司\n與公司之關係:無\r\n7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之\r\n所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期\r\n及移轉金額:\r\n不適用\r\n8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係\r\n人之取得及處分日期、價格及交易當時與公司之關係:\r\n不適用\r\n9.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明\r\n認列情形）:\r\n不適用\r\n10.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定\r\n事項:\r\n依採購合約規定\r\n11.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及\r\n決策單位:\r\n交易決定方式:比價及議價\n價格決定之參考依據:依市場行情\n決策單位:依公司核決權限決定\r\n12.專業估價者事務所或公司名稱及其估價金額:\r\n不適用\r\n13.專業估價師姓名:\r\n不適用\r\n14.專業估價師開業證書字號:\r\n不適用\r\n15.估價報告是否為限定價格、特定價格或特殊價格:否或不適用\r\n16.是否尚未取得估價報告:否或不適用\r\n17.尚未取得估價報告之原因:\r\n不適用\r\n18.估價結果有重大差異時，其差異原因及會計師意見:\r\n不適用\r\n19.會計師事務所名稱:\r\n不適用\r\n20.會計師姓名:\r\n不適用\r\n21.會計師開業證書字號:\r\n不適用\r\n22.經紀人及經紀費用:\r\n無\r\n23.取得或處分之具體目的或用途:\r\n供營業使用\r\n24.本次交易表示異議之董事之意見:\r\n不適用\r\n25.本次交易為關係人交易:否\r\n26.監察人承認或審計委員會同意日期:\r\n不適用\r\n27.本次交易係向關係人取得不動產或其使用權資產:否\r\n28.依「公開發行公司取得或處分資產處理準則」第十六條規定\r\n評估之價格:不適用\r\n29.依前項評估之價格較交易價格為低者，依同準則第十七條規\r\n定評估之價格:不適用\r\n30.前已就同一件事件發布重大訊息日期: 不適用\r\n31.其他敘明事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""臻鼎-KY""}, ""datetime"": ""115/08/07 16:12:41""}",2026-08-07 16:12:35
