key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150923|sii|2883|1,115/09/23,18:00:12,2883,凱基金,代子公司凱基證券所屬之凱基期貨股份有限公司公告董事會決議通過發行有擔保暨無擔保次順位普通公司債,公司債,1150923,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2883"", ""data"": [[1, ""115/09/23"", ""18:00:12"", ""黃碧玲"", ""資深副總經理"", ""02-27638800"", ""代子公司凱基證券所屬之凱基期貨股份有限公司公告\r\n董事會決議通過發行有擔保暨無擔保次順位普通公司債"", ""11"", ""115/09/23"", ""1.董事會決議日期:115/09/23\n2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:凱基期貨股份有限公司有擔保暨\n無擔保次順位普通公司債\n3.是否採總括申報發行公司債(是/否):否\n4.發行總額:總額不超過新臺幣60億元整，並授權總經理視市場狀況決定一次或\n分次發行。\n5.每張面額:新臺幣壹佰萬元整。\n6.發行價格:依票面金額十足發行。\n7.發行期間:不低於5年(含)及最長不超過10年(含)，實際發行期間授權總經理\n視市場狀況決定。\n8.發行利率:授權總經理視發行當時市場情況決定。\n9.擔保品之種類、名稱、金額及約定事項:銀行保證。\n10.募得價款之用途及運用計畫:為強化資本及財務結構，提高調整後淨資本額\n比率。\n11.承銷方式:委託承銷商對外公開承銷。\n12.公司債受託人:授權總經理決定。\n13.承銷或代銷機構:授權總經理決定。\n14.發行保證人:未定。\n15.代理還本付息機構:授權總經理決定。\n16.簽證機構:不適用。\n17.能轉換股份者，其轉換辦法:不適用。\n18.賣回條件:未定。\n19.買回條件:未定。\n20.附有轉換、交換或認股者，其換股基準日:不適用。\n21.附有轉換、交換或認股者，對股權可能稀釋情形:不適用。\n22.現金減資後再行募資之合理性及必要性\n(募資當年度及前一年度有辦理現金減資者適用):不適用。\n23.其他應敘明事項:本公司待主管機關核准公開發行，並取得本公司債募集之\n主管機關申報生效函後，向財團法人中華民國證券櫃檯買賣中心申請債券櫃檯\n買賣。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""凱基金""}, ""datetime"": ""115/09/24 16:39:43""}",2026-09-24 16:39:40
1150923|sii|3028|1,115/09/23,19:16:23,3028,增你強,公告本公司國內第六次無擔保轉換公司債收足債款,公司債,1150923,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3028"", ""data"": [[1, ""115/09/23"", ""19:16:23"", ""周俊賢"", ""共同執行長兼總經理"", ""(02)2792-8788"", ""公告本公司國內第六次無擔保轉換公司債收足債款"", ""51"", ""115/09/23"", ""1.事實發生日:115/09/23\n2.公司名稱:增你強股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n依據「發行人募集與發行有價證券處理準則」第九條第一項第二款規定辦理公告，\n本公司發行國內第六次無擔保轉換公司債至公告日止，債款代收銀行已收足所有\n應募款項共計新臺幣1,065,185,790元整，並匯撥至存儲專戶銀行，特此公告。\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""增你強""}, ""datetime"": ""115/09/24 16:39:44""}",2026-09-24 16:39:40
1150923|sii|2344|2,115/09/23,19:30:40,2344,華邦電,本公司參與認購子公司WinbondElectronicsMalaysiaSdn.Bhd.現金增資案,現金增資,1150923,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2344"", ""data"": [[2, ""115/09/23"", ""19:30:40"", ""范祥雲"", ""執行副總經理"", ""(03)5678168"", ""本公司參與認購子公司Winbond Electronics Malaysia Sdn. Bhd.現金增資案"", ""20"", ""115/09/23"", ""1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:\r\nWinbond Electronics Malaysia Sdn. Bhd.之股權\r\n2.事實發生日:115/8/13~115/9/23\r\n3.董事會通過日期: 民國115年6月12日\r\n4.其他核決日期: 不適用\r\n5.交易數量、每單位價格及交易總金額:\r\n交易單位數量：80,000,000股 \n每單位價格：馬幣1元 \n交易總金額：馬幣80,000,000元（約新台幣622,400,000元）\r\n6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之\r\n關係人者，得免揭露其姓名）:\r\n交易相對人：Winbond Electronics Malaysia Sdn. Bhd.\n與公司之關係：本公司100%持有之子公司\r\n7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移\r\n轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次\r\n移轉日期及移轉金額:\r\n選定關係人為交易對象之原因：為本公司100%持有之子公司，支應其資金需求 \n前次移轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、 \n前次移轉日期及移轉金額：不適用\r\n8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取\r\n得及處分日期、價格及交易當時與公司之關係:\r\n不適用\r\n9.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權\r\n如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權\r\n帳面金額:\r\n不適用\r\n10.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明\r\n認列情形）:\r\n不適用\r\n11.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定\r\n事項:\r\n於增資總額度內分階段以現金注資；無契約限制條款及其他重要約定事項\r\n12.本次交易之決定方式、價格決定之參考依據及決策單位:\r\n(1) 本次交易之決定方式、價格決定之參考依據：參與該公司現金增資\n(2) 決策單位：董事會決議通過\r\n13.取得或處分有價證券標的公司每股淨值:\r\n不適用\r\n14.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股\r\n比例及權利受限情形（如質押情形）:\r\n累積持有本交易證券（含本次交易）之數量：80,000,000股\n累積持有本交易證券（含本次交易）之金額：馬幣80,000,000元\n持股比例：100%\n權利受限情形：無\r\n15.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列\r\n之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬\r\n於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:\r\n占總資產比例：44.9% \n占歸屬於母公司業主之權益之比例：70.3% \n最近期財務報表中營運資金數額：14,242,402仟元\r\n16.經紀人及經紀費用:\r\n不適用\r\n17.取得或處分之具體目的或用途:\r\n因應子公司營運狀況及資金需求\r\n18.本次交易表示異議董事之意見:\r\n無\r\n19.本次交易為關係人交易:是\r\n20.監察人承認或審計委員會同意日期:\r\n民國115年6月12日\r\n21.本次交易會計師出具非合理性意見:不適用\r\n22.會計師事務所名稱:\r\n不適用\r\n23.會計師姓名:\r\n不適用\r\n24.會計師開業證書字號:\r\n不適用\r\n25.是否涉及營運模式變更:否\r\n26.營運模式變更說明:\r\n不適用\r\n27.過去一年及預計未來一年內與交易相對人交易情形:\r\n不適用\r\n28.資金來源:\r\n自有資金\r\n29.前已就同一件事件發布重大訊息日期:\r\n補充115年06月12日公告\r\n30.其他敘明事項:\r\n(1)馬幣兌新臺幣匯率以7.78估算\n(2)迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投\n資(含本次交易)占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例包含\n本公司115年9月16日公告取得Infineon Technologies LLC旗下NOR Flash與 F-RAM\n事業經重組後之100%股權，交易總金額約為美金1,120,000,000元（美金兌新臺幣匯率\n以31.6估算，約新台幣35,392,000,000元），惟本交易尚須依法取得相關主管機關之核\n准、許可、同意、備查或申報程序（如適用），並達成或經合法豁免Stock Purchase \nAgreement約定之各項交割先決條件""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""華邦電""}, ""datetime"": ""115/09/24 16:39:44""}",2026-09-24 16:39:40
1150924|sii|2002|1,115/09/24,13:33:48,2002,中鋼,公告本公司115年08月份自結合併營收及稅前損益,自結合併,1150924,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2002"", ""data"": [[1, ""115/09/24"", ""13:33:48"", ""劉宏義"", ""執行副總經理"", ""07-8021111 ext:2003"", ""公告本公司115年08月份自結合併營收及稅前損益"", ""51"", ""115/09/24"", ""1.事實發生日:115/09/24\n2.公司名稱:中鋼公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:無\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n 本公司自行結算115年08月份之合併營業收入27,948,400千元；自行結算合併稅前淨利\n 723,465千元。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""中鋼""}, ""datetime"": ""115/09/24 16:39:45""}",2026-09-24 16:39:40
1150923|sii|1727|2,115/09/24,14:58:21,1727,中華化,公告本公司國內第二次無擔保轉換公司債代收價款及存儲專戶行庫,公司債,1150923,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""1727"", ""data"": [[2, ""115/09/24"", ""14:58:21"", ""干凱恩"", ""總經理"", ""03-4761266-12350"", ""公告本公司國內第二次無擔保轉換公司債代收價款\r\n及存儲專戶行庫"", ""51"", ""115/09/24"", ""1.事實發生日:115/09/24\n2.公司名稱:臺灣中華化學工業股份有公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:依據「發行人募集與發行有價證券處理準則」第9條第1項第2款規定辦理。\n6.因應措施:不適用\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n(1)訂約日期：115/09/24\n(2)代收價款行庫：臺灣銀行中崙分行\n(3)存儲專戶機構：台中銀行中壢分行""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""中華化""}, ""datetime"": ""115/09/24 16:39:46""}",2026-09-24 16:39:40
1150922|sii|2537|2,115/09/24,15:03:49,2537,聯上發,補充說明本公司於115年5月6日公告之發行115年度國內第三次有擔保普通公司債,公司債,1150922,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2537"", ""data"": [[2, ""115/09/24"", ""15:03:49"", ""李志明"", ""總經理"", ""(02)27229898"", ""補充說明本公司於115年5月6日公告之發行\r\n115年度國內第三次有擔保普通公司債"", ""11"", ""115/09/24"", ""1.董事會決議日期:NA\n2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:\n聯上開發股份有限公司115年度第3次國內有擔保普通公司債\n3.是否採總括申報發行公司債(是/否):否\n4.發行總額:新臺幣陸億元整\n5.每張面額:新臺幣壹佰萬元整\n6.發行價格:依票面金額十足發行\n7.發行期間:五年期\n8.發行利率:固定年利率2.55%\n9.擔保品之種類、名稱、金額及約定事項:銀行保證\n10.募得價款之用途及運用計畫:\n償還金融機構借款及支應本公司110年度第2次國內有擔保普通公司債到期之本金\n11.承銷方式:委託證券商以洽商銷售方式對外公開承銷\n12.公司債受託人:臺灣土地銀行股份有限公司\n13.承銷或代銷機構:合作金庫證券股份有限公司\n14.發行保證人:全國農業金庫股份有限公司\n15.代理還本付息機構:全國農業金庫股份有限公司營業部\n16.簽證機構:採無實體發行，不適用\n17.能轉換股份者，其轉換辦法:不適用\n18.賣回條件:無\n19.買回條件:無\n20.附有轉換、交換或認股者，其換股基準日:不適用\n21.附有轉換、交換或認股者，對股權可能稀釋情形:不適用\n22.現金減資後再行募資之合理性及必要性\n(募資當年度及前一年度有辦理現金減資者適用):不適用\n23.其他應敘明事項:依有關法令規定辦理，並報奉主管機關核准後另行公告""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""聯上發""}, ""datetime"": ""115/09/24 16:39:49""}",2026-09-24 16:39:40
1150924|sii|4169|2,115/09/24,15:36:06,4169,泰宗,公告本公司買回庫藏股期間屆滿執行情形,庫藏股,1150924,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""4169"", ""data"": [[2, ""115/09/24"", ""15:36:06"", ""王雅俊"", ""總經理"", ""02-26972628"", ""公告本公司買回庫藏股期間屆滿執行情形"", ""35"", ""115/09/28"", ""1.原預定買回股份總金額上限(元):417,472,000\r\n2.原預定買回之期間:115/07/30~115/09/28\r\n3.原預定買回之數量(股):1,000,000\r\n4.原預定買回區間價格(元):150.00~270.00\r\n5.本次實際買回期間:115/07/30~115/08/04\r\n6.本次已買回股份數量(股):291,000\r\n7.本次已買回股份總金額(元):47,542,629\r\n8.本次平均每股買回價格(元):163.38\r\n9.累積已持有自己公司股份數量(股):291,000\r\n10.累積已持有自己公司股份數量占公司已發行股份總數之比率(%):0.44\r\n11.本次未執行完畢之原因:\r\n基於維護股東權益並兼顧市場機制，公司視股價變化、成交量狀況及考量資金之有效運用，故未全數執行完畢\r\n12.其他應敘明事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""泰宗""}, ""datetime"": ""115/09/24 16:39:49""}",2026-09-24 16:39:40
1150924|sii|3016|2,115/09/24,16:20:17,3016,嘉晶,本公司可轉換公司債嘉晶五(代號:30165)近期達公布注意交易資訊標準，故公告相關訊息，以利投資人區別瞭解,公司債,1150924,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3016"", ""data"": [[2, ""115/09/24"", ""16:20:17"", ""范桂榮"", ""發言人"", ""03-5632255"", ""本公司可轉換公司債嘉晶五(代號:30165)近期達公布注意\r\n交易資訊標準，故公告相關訊息，以利投資人區別瞭解"", ""51"", ""115/09/24"", ""1.事實發生日:115/09/24\n2.發生緣由:依櫃買中心通知辦理\n3.公司債相關資訊:\n嘉晶五(代號:30165)轉債相關資訊:\n到期日期:116/07/26\n實際發行總額:500,000,000\n本月底發行餘額:234,500,000(截至115/09/23未轉換金額)\n最新轉換價格:71.00\n轉換標的收市價(3016):160.0(115/09/24收盤價)\n轉債收市價(30165):223.0(115/09/24收盤價)\n4.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""嘉晶""}, ""datetime"": ""115/09/24 16:39:50""}",2026-09-24 16:39:40
1150924|otc|8084|1,115/09/24,00:05:23,8084,巨虹,本公司決議向金融監督管理委員會申請撤銷現金增資發行新股案,現金增資,1150924,otc,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""8084"", ""data"": [[1, ""115/09/24"", ""00:05:23"", ""唐嘉君"", ""董事長"", ""82271166"", ""本公司決議向金融監督管理委員會申請撤銷現金增資發行新股案"", ""11"", ""115/09/23"", ""1.事實發生日:115/09/23\n2.原公告申報日期:115/07/03\n3.簡述原公告申報內容:本公司董事會決議辦理115年現金增資發行新股\n4.變動緣由及主要內容:\n 因考量近期市場景氣變化及資本市場波動情形，並綜合評估整體籌資\n 環境之影響，本公司決議申請撤銷115年度現金增資發行新股案。\n5.變動後對公司財務業務之影響:因子公司宏康控股股份有限公司與\n 賣方Midas所簽訂之股份買賣契約，所約定之最終交易日為115年9月30日\n，相關交易條件未能成就，依該契約約定，賣方得沒收宏康控股股份有\n 限公司前已支付之訂金美金3000萬元，作為終止交易之相關費用，\n 全數相關費用將由本公司負擔，若未來交易確定未完成，仍應依當\n 時之契約事實及法律狀態，由託管銀行判斷賣方取得終止費之條件是否\n 已成立，若相關交易條件未能成就，依該契約約定，賣方得沒收美金3,000\n 萬元定金。\n 本公司將依股東臨時會決議之私募普通股30,000仟股額度內辦理私募，\n 並規劃分階段辦理，預計於115年9月底前完成15,000仟股之募集，另15,000\n 仟股預計於10月底募集完成。\n6.其他應敘明事項:\n (1)本公司115年現金增資發行普通股105,240仟股，業經金管會115年8月11日\n    金管證發字第1150350293號函生效在案。\n (2)為確保本次現金增資案已繳款之原股東、員工、中籤人及特定人權益，\n    待本撤銷案申報主管機關核准後，本公司將依法加計利息返還該價款，\n    退還股款計算如下：退款金額＝已繳股款×【1＋(實際繳款日～實際\n    退款日之天數)×利率(註)/365】本公司將統一於實際退款日以郵寄支票\n    或匯款方式支付，實際退款日期並將另行公告之。\n (3)此次申請撤銷115年現金增資發行新股案尚未經金管會核准，將於收到金管會\n    核准函後另行公告。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""巨虹""}, ""datetime"": ""115/09/24 16:39:50""}",2026-09-24 16:39:40
1150923|otc|8084|3,115/09/24,00:06:45,8084,巨虹,公告本公司董事會決議辦理115年度第1次私募普通股定價相關事宜,私募普通股,1150923,otc,3,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""8084"", ""data"": [[3, ""115/09/24"", ""00:06:45"", ""唐嘉君"", ""董事長"", ""82271166"", ""公告本公司董事會決議辦理115年度第1次私募普通股定價相關事宜"", ""11"", ""115/09/23"", ""1.董事會決議日期:115/09/23\n2.私募有價證券種類:普通股\n3.私募對象及其與公司間關係:\n(1)本次私募之對象以符合證券交易法第43條之6、金管證發字第1120383220號令\n   及「公開發行公司辦理私募有價證券應注意事項」等相關函令規定條件之\n   特定人應募之。\n4.私募股數或張數:15,000,000股。\n5.得私募額度:本公司於115年05月12日股東臨時會決議通過發行不超過30,000,000股\n 之額度內辦理私募普通股，每股面額10元，自股東臨時會決議之日起一年內分二次\n 辦理。\n6.私募價格訂定之依據及合理性:本次辦理115年度第1次私募普通股每股價格之訂定，\n 依115年度第1次股東臨時會決定，以不低於本公司定價日前下列二基準計算價格較高\n 者之八成：\n(1)以民國115年09月23日為定價日，本次私募發行普通股之參考價格為定價日前一、三\n   或五個營業日擇一計算普通股收盤價簡單算術平均數扣除無償配股除權及配息，並\n   加回減資反除權後之股價，選擇40.8元為基準計算價格。\n(2)另以定價日前三十個營業日普通股收盤價簡單算術平均數扣除無償配股除權及配息\n   ，並加回減資反除權後之股價為新台幣46.25元，以前述二基準計算價格較高之訂\n   定參考價為新台幣46.25元。\n(3)實際私募價格：本次私募定價為每股新台幣37元，依經核算佔基準計算價格　\n   之80%。\n(4)訂價之合理性：本次私募普通股實際發行價格之訂定係依據現行法令規定辦理之，\n   故其價格之訂定應有其合理性。\n7.本次私募資金用途:預計執行本次私募計畫將用於轉投資事業，\n   支應買回宏康公司第三方股東所持之全部股權，強化公司整體經營體質，\n   預計對公司財務及股東權益有其正面助益。\n8.不採用公開募集之理由:\n 考量籌集資金之時效性、可行性及資本市場之不確定性因素，並有效降低資金成本，擬\n 採私募方式辦理現金增資發行私募普通股，並授權董事會辦理，以提高公司籌資效率。\n9.獨立董事反對或保留意見:無。\n10.實際定價日:115/09/23。\n11.參考價格:新台幣 46.25元。\n12.實際私募價格、轉換或認購價格:新台幣 37.00元。\n13.本次私募新股之權利義務:\n  本次私募普通股之權利義務與本公司已發行之普通股相同，於交付日起三年內，除依\n  證券交易法第43條之8規定之轉讓對象外，不得再行賣出，自交付日起滿三年後依\n  相關法令規定向主管機關申請補辦公開發行及上櫃交易。\n14.附有轉換、交換或認股者，其換股基準日:不適用。\n15.附有轉換、交換或認股者，對股權可能稀釋情形:不適用。\n16.附有轉換或認股者，於私募公司債交付且假設全數轉換或認購普通股後對上櫃普通股\n股權比率之可能影響（上櫃普通股數A、A/已發行普通股）:不適用。\n17.前項預計上櫃普通股未達500萬股且未達25%者，請說明股權流通性偏低之因應措施:\n  不適用。\n18.其他應敘明事項:\n(1)擬訂115年9月30日為本次私募普通股之增資發行新股基準日，嗣後如因故須異動增資\n   基準日，則授權董事長訂定之。\n(2)詳細內容請詳私募專區公告。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""巨虹""}, ""datetime"": ""115/09/24 16:39:51""}",2026-09-24 16:39:40
