key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150430|sii|3494|1,115/04/30,18:00:01,3494,誠研,本公司董事會決議辦理現金增資發行普通股,現金增資,1150430,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3494"", ""data"": [[1, ""115/04/30"", ""18:00:01"", ""邱垂健"", ""研發處副總經理"", ""(02)2912-6268"", ""本公司董事會決議辦理現金增資發行普通股"", ""11"", ""115/04/30"", ""1.董事會決議日期:115/04/30\n2.增資資金來源:現金增資發行新股\n3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否\n4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分):\n全案發行總金額:新台幣300,000,000元;發行股數:30,000,000股\n5.採總括申報發行新股案件，本次發行金額及股數:不適用\n6.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用\n7.每股面額:新台幣10元整\n8.發行價格:實際發行價格及募集總金額俟奉主管機關核准後，\n授權董事長於董事會授權之價格區間內，依相關法令規定\n及視市場狀況與證券承銷商議定之。\n9.員工認購股數或配發金額:發行總股數之10%，計3,000,000股\n10.公開銷售股數:發行總股數之10%，計3,000,000股\n11.原股東認購或無償配發比例:發行總股數之80%，計24,000,000股\n12.畸零股及逾期未認購股份之處理方式::原股東及員工認購不足或分配不足一\n股部分、原股東逾期未拼湊者，授權董事長洽特定人按發行價格認購之。\n13.本次發行新股之權利義務:與原發行普通股相同\n14.本次增資資金用途:充實營運資金、償還銀行借款\n15.其他應敘明事項:本次增資案奉主管機關申報生效後，由董事會授權董事長於\n授權之價格區間內另訂發行價格、發行股數、發行條件、募集金額、增資認股\n基準日、增資基準日及辦理其餘增資發行相關事項。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""誠研""}, ""datetime"": ""115/05/01 21:17:59""}",2026-05-01 21:17:56
1150430|sii|6515|1,115/04/30,18:19:03,6515,穎崴,公告本公司取得機器設備,機器設備,1150430,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""6515"", ""data"": [[1, ""115/04/30"", ""18:19:03"", ""陳紹焜"", ""執行副總經理"", ""03-6568282"", ""公告本公司取得機器設備"", ""20"", ""115/04/30"", ""1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:\r\n機器設備\r\n2.事實發生日:114/12/24~115/4/30\r\n3.董事會通過日期: 民國115年2月25日\r\n4.其他核決日期: 不適用\r\n5.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:\r\n數批；交易總金額：約新台幣871,812,300元。\r\n6.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關\r\n係人者，得免揭露其姓名）:\r\n同清貿易股份有限公司；與公司關係：無。\r\n7.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之\r\n所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期\r\n及移轉金額:\r\n不適用\r\n8.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係\r\n人之取得及處分日期、價格及交易當時與公司之關係:\r\n不適用\r\n9.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明\r\n認列情形）:\r\n不適用\r\n10.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定\r\n事項:\r\n依合約及採購單約定之條件交付及付款\r\n11.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及\r\n決策單位:\r\n交易決定方式:比價議價\n價格決定之參考依據:按市場行情\n決策單位:經董事會通過並授權董事長全權處理\r\n12.專業估價者事務所或公司名稱及其估價金額:\r\n不適用\r\n13.專業估價師姓名:\r\n不適用\r\n14.專業估價師開業證書字號:\r\n不適用\r\n15.估價報告是否為限定價格、特定價格或特殊價格:否或不適用\r\n16.是否尚未取得估價報告:否或不適用\r\n17.尚未取得估價報告之原因:\r\n不適用\r\n18.估價結果有重大差異時，其差異原因及會計師意見:\r\n不適用\r\n19.會計師事務所名稱:\r\n不適用\r\n20.會計師姓名:\r\n不適用\r\n21.會計師開業證書字號:\r\n不適用\r\n22.經紀人及經紀費用:\r\n不適用\r\n23.取得或處分之具體目的或用途:\r\n供生產使用\r\n24.本次交易表示異議之董事之意見:\r\n不適用\r\n25.本次交易為關係人交易:否\r\n26.監察人承認或審計委員會同意日期:\r\n民國115年02月25日\r\n27.本次交易係向關係人取得不動產或其使用權資產:否\r\n28.依「公開發行公司取得或處分資產處理準則」第十六條規定\r\n評估之價格:不適用\r\n29.依前項評估之價格較交易價格為低者，依同準則第十七條規\r\n定評估之價格:不適用\r\n30.前已就同一件事件發布重大訊息日期: 不適用\r\n31.其他敘明事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""穎崴""}, ""datetime"": ""115/05/01 21:18:00""}",2026-05-01 21:17:56
1150430|otc|3521|1,115/04/30,17:44:40,3521,台鋼建設,公告本公司115年03月份自結合併財務報表之流動比率、速動比率及負債比率,自結合併,1150430,otc,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""3521"", ""data"": [[1, ""115/04/30"", ""17:44:40"", ""林郁昌"", ""董事長"", ""02-82272556"", ""公告本公司115年03月份自結合併財務報表\r\n之流動比率、速動比率及負債比率"", ""53"", ""115/04/30"", ""1.事實發生日:115/04/30\n2.發生緣由:依櫃檯買賣中心106/12/01證櫃監字第1060201278號函規定辦理。\n3.財務資訊年度月份:115/03\n4.自結流動比率:2148.42\n5.自結速動比率:1688.79\n6.自結負債比率:4.49\n7.因應措施:遵行函文規定辦理。\n8.其他應敘明事項:無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""台鋼建設""}, ""datetime"": ""115/05/01 21:18:02""}",2026-05-01 21:17:56
1150430|otc|8444|1,115/04/30,18:00:00,8444,綠河-KY,公告本公司115年3月自結合併財務報告之負債比率、流動比率及速動比率,自結合併,1150430,otc,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""8444"", ""data"": [[1, ""115/04/30"", ""18:00:00"", ""王聖豐"", ""財務暨會計主管"", ""02-23966066"", ""公告本公司115年3月自結合併財務報告之負債比率、流動比率及\r\n速動比率"", ""53"", ""115/04/30"", ""1.事實發生日:115/04/30\n2.發生緣由:\n 依據財團法人中華民國證券櫃檯買賣中心106年8月17日證櫃監字第1060200898\n 號函辦理。\n3.財務資訊年度月份:115年3月份\n4.自結流動比率:6.40%\n5.自結速動比率:2.09%\n6.自結負債比率:99.76%\n7.因應措施:\n 於每月底前公告本公司上月份自結合併財務報告之負債比率、流動比率及速動\n 比率。\n8.其他應敘明事項:無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""綠河-KY""}, ""datetime"": ""115/05/01 21:18:04""}",2026-05-01 21:17:56
1150430|otc|3479|1,115/04/30,18:35:58,3479,安勤,公告本公司董事會決議買回庫藏股,庫藏股,1150430,otc,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""3479"", ""data"": [[1, ""115/04/30"", ""18:35:58"", ""徐崇恒"", ""財務長"", ""(02)82262345"", ""公告本公司董事會決議買回庫藏股"", ""35"", ""115/04/30"", ""1.董事會決議日期:115/04/30\r\n2.買回股份目的:轉讓股份予員工\r\n3.買回股份種類:普通股\r\n4.買回股份總金額上限(元):2,206,127,929\r\n5.預定買回之期間:115/05/04~115/07/03\r\n6.預定買回之數量(股):500,000\r\n7.買回區間價格(元):70.00~115.00，公司股價低於區間價格下限，將繼續買回\r\n8.買回方式:自集中交易市場買回\r\n9.預定買回股份占公司已發行股份總數之比率(%):0.69\r\n10.申報時已持有本公司股份之累積股數(股):0\r\n11.申報前三年內買回公司股份之情形:\r\n無買回\r\n12.已申報買回但未執行完畢之情形:\r\n無\r\n13.董事會決議買回股份之會議紀錄:\r\n本公司於民國115年04月30日董事會決議通過買回本公司股份轉讓予員工，預計買回500,000股，\r\n買回區間價格為每股新台幣70元至115元，惟若股價低於區間價格下限時，將繼續執行買回股份。\r\n14.「上市上櫃公司買回本公司股份辦法」第十條規定之轉讓辦法:\r\n安勤科技股份有限公司第二次買回股份轉讓員工辦法\r\n第一條\t本公司為激勵員工及提昇員工向心力，依據證券交易法第28條之2第1項第1款及金融監督\r\n管理委員會發布之「上市上櫃公司買回本公司股份辦法」等相關規定，訂定本公司買回股份轉讓員\r\n工辦法。本公司買回股份轉讓予員工，除依有關法令規定外，悉依本辦法規定辦理。\r\n第二條\t本次轉讓予員工之股份為普通股，其權利義務除有關法令及本辦法另有規定者外，與其他\r\n流通在外普通股相同。\r\n第三條\t本次買回之股份，得依本辦法之規定，自買回股份之日起五年內，一次或分次轉讓予員\r\n工。\r\n第四條\t凡於員工認股基準日在職之本公司全職員工或符合一定條件之控制或從屬公司之全職員\r\n工，得依本辦法第五條所定認購數額，享有認購資格。\r\n第五條\t本公司考量員工服務年資、職務、職等、績效表現或特殊功績等標準，並兼顧認股基準日\r\n時公司持有之買回股份總額及單一員工認購股數之上限等因素，訂定員工得受讓股份之權數，實際\r\n具體認購資格及認購數量由董事會決議。\r\n買回股份之轉讓對象如具經理人身份者，應先提報薪資報酬委員會審議後，呈董事會決議；若轉讓\r\n對象非具經理人身份者，應提報審計委員會審議後，呈董事會決議。\r\n第六條\t本次買回股份轉讓予員工之作業程序：\r\n一、\t依董事會之決議，公告、申報並於執行期限內買回本公司股份。\r\n二、\t董事會依本辦法訂定及公布員工認股基準日、得認購股數、認購繳款期間、權利內容及限\r\n制條件等作業事項。\r\n三、\t統計實際認購繳款股數，辦理股票轉讓過戶登記。\r\n第七條\t本次買回股份轉讓予員工，以實際買回之平均價格為轉讓價格(四捨五入計算至小數點後第\r\n二位止)。惟轉讓前，如遇公司已發行之普通股股份增加或減少，得按發行股份增減比率範圍內調整\r\n之。\r\n轉讓價格調整公式：\r\n調整後轉讓價格 = 實際買回股份之平均價格 x (申報買回股份時已發行之普通股總數 / 轉讓買回\r\n股份予員工前之普通股股份總數)\r\n上列公式「已發行之普通股總數」係指普通股已發行股份總數減除本公司買回惟尚未註銷或轉讓之\r\n庫藏股股數。\r\n第八條\t本次買回股份轉讓予員工並辦理過戶登記後，除另有規定者外，餘權利義務與原有股份相\r\n同。\r\n第九條\t依本辦法轉讓之股份，其所發生之稅捐及費用依轉讓當時之法令及公司相關作業辦理。\r\n第十條\t本次買回之股份，應自買回之日起五年內全數轉讓，逾期未轉讓部分，視為本公司未發行\r\n股份，應依法辦理註銷股份變更登記。\r\n第十一條\t本辦法經董事會決議通過後生效，並得報經董事會決議修訂。\r\n第十二條\t本辦法訂立於民國一一五年四月三十日。\r\n15.「上市上櫃公司買回本公司股份辦法」第十一條規定之轉換或認股辦法:\r\n不適用\r\n16.董事會已考慮公司財務狀況，不影響公司資本維持之聲明:\r\n一、本公司經一一五年四月三十日董事會三分之二以上董事之出席及出席董事超過二分之一之同意通\r\n過，自申報日起二個月內於集中交易市場買回本公司股份500,000股。\r\n二、上述買回股份總數，僅占本公司已發行股份之0.69%，且買回股份所需金額上限僅占本公司114\r\n年度合併財務報表流動資產之1.13%，茲聲明本公司董事會已考慮公司財務狀況，上述股份之買回並\r\n不影響本公司資本之維持。\r\n三、本聲明書業經本公司上述同次董事會議通過，出席董事八人同意本聲明書之內容，併此聲明。\r\n17.會計師或證券承銷商對買回股份價格之合理性評估意見:\r\n本案經玉山綜合證券股份有限公司出具「買回庫藏股股票價格合理性證券商評估說明」，安勤公司預\r\n計以每股70元&#8764;l15元之價格區間買回庫藏股，其價格之訂定、預計買回之數量及買回總金額，均符\r\n合相關法令規定，尚屬合理。\r\n18.其他證期局所規定之事項:\r\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""安勤""}, ""datetime"": ""115/05/01 21:18:05""}",2026-05-01 21:17:56
1150430|otc|3522|2,115/04/30,20:12:46,3522,御嵿,公告本公司115年03月自結合併財務報告之負債比率、流動比率及速動比率。,自結合併,1150430,otc,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""3522"", ""data"": [[2, ""115/04/30"", ""20:12:46"", ""孫正強"", ""董事長"", ""02-2226-6277"", ""公告本公司115年03月自結合併財務報告之負債比率、\r\n流動比率及速動比率。"", ""53"", ""115/04/30"", ""1.事實發生日:115/04/30\n2.發生緣由:依據櫃檯買賣中心109/08/20證櫃監字第1090201328號函辦理。\n3.財務資訊年度月份:115年03月\n4.自結流動比率:81.44%\n5.自結速動比率:40.01%\n6.自結負債比率:71.57%\n7.因應措施:於每月底前公告申報自結合併財務報告截至前一月底\n之負債比率、流動比率及速動比率，直至合併財務報告負債比率\n下降至60%以下。\n8.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""御嵿""}, ""datetime"": ""115/05/01 21:18:07""}",2026-05-01 21:17:56
1150430|otc|6264|2,115/04/30,20:37:45,6264,富裔,公告本公司115年03月自結合併財務報告之負債比率、流動比率及速動比率,自結合併,1150430,otc,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""6264"", ""data"": [[2, ""115/04/30"", ""20:37:45"", ""祝泓真"", ""特助"", ""(02)28834707"", ""公告本公司115年03月自結合併財務報告之負債比率\r\n、流動比率及速動比率"", ""53"", ""115/04/30"", ""1.事實發生日:115/04/30\n2.發生緣由:依據櫃檯買賣中心112/4/10證櫃監字第1120200652號函辦理。\n3.財務資訊年度月份:115年03月\n4.自結流動比率:200.73%\n5.自結速動比率:74.59%\n6.自結負債比率:76.27%\n7.因應措施:無\n8.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""富裔""}, ""datetime"": ""115/05/01 21:18:08""}",2026-05-01 21:17:56
1150430|otc|6187|2,115/04/30,21:05:22,6187,萬潤,公告董事會決議發行國內第六次無擔保轉換公司債,公司債,1150430,otc,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""6187"", ""data"": [[2, ""115/04/30"", ""21:05:22"", ""盧慧萱"", ""董事長特助"", ""(07)607-1828"", ""公告董事會決議發行國內第六次無擔保轉換公司債"", ""11"", ""115/04/30"", ""1.董事會決議日期:115/04/30\n2.名稱﹝XX公司第X次（有、無）擔保公司債﹞:\n萬潤科技股份有限公司國內第六次無擔保轉換公司債\n3.是否採總括申報發行公司債(是/否):否\n4.發行總額:總面額上限為新台幣參拾億元整。\n5.每張面額:新台幣壹拾萬元整\n6.發行價格:採競價拍賣方式辦理公開承銷，底標以面額之102-105%為限，每張實際\n          發行價格依競價拍賣結果而定\n7.發行期間:三年\n8.發行利率:0%\n9.擔保品之總類、名稱、金額及約定事項:無\n10.募得價款之用途及運用計畫:充實營運資金\n11.承銷方式:採競價拍賣方式辦理公開承銷\n12.公司債受託人:授權董事長全權處理\n13.承銷或代銷機構:授權董事長全權處理\n14.發行保證人:不適用\n15.代理還本付息機構:授權董事長全權處理\n16.簽證機構:採無實體發行，不適用\n17.能轉換股份者，其轉換價格及轉換辦法:相關辦法將依有關法令規定辦理，\n  並報奉相關主管機關核准後另行公告。\n18.賣回條件:\n相關辦法將依有關法令規定辦理，並報奉相關主管機關核准後另行公告。\n19.買回條件:\n相關辦法將依有關法令規定辦理，並報奉相關主管機關核准後另行公告。\n20.附有轉換、交換或認股者，其換股基準日:\n相關辦法將依有關法令規定辦理，並報奉相關主管機關核准後另行公告。\n21.附有轉換、交換或認股者，對股權可能稀釋情形:\n相關辦法將依有關法令規定辦理，並報奉相關主管機關核准後另行公告。\n22.其他應敘明事項:\n本次發行國內第六次無擔保轉換公司債籌資計畫重要內容，包含但不限於發行時程\n、發行金額、發行條件，發行利率、發行期間、轉換辦法與發行價格之訂定，以及\n計畫所需資金總額、資金來源、計畫項目、資金運用進度、預計可能產生效益及其他\n相關事宜，如經主管機關指示，相關法令規則修正，或因應客觀環境需修訂或修正時\n，擬授權董事長全權處理之。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""萬潤""}, ""datetime"": ""115/05/01 21:18:10""}",2026-05-01 21:17:56
1150430|otc|6187|3,115/04/30,21:05:53,6187,萬潤,本公司可轉換公司債萬潤五(代號:61875)近期達公布注意交易資訊標準，故公告相關訊息，以利投資人區別瞭解,公司債,1150430,otc,3,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""6187"", ""data"": [[3, ""115/04/30"", ""21:05:53"", ""盧慧萱"", ""董事長特助"", ""(07)607-1828"", ""本公司可轉換公司債萬潤五(代號:61875)近期達公布\r\n注意交易資訊標準，故公告相關訊息，以利投資人區別瞭解"", ""53"", ""115/04/30"", ""1.事實發生日:115/04/30\n2.發生緣由:依證券櫃檯買賣中心通知辦理\n3.財務業務資訊:\n萬潤五(61875)可轉債相關資訊\n到期日期:116/07/10\n實際發行總額:500,000,000\n本月發行餘額:19,400,000(截至115/04/30)\n最新轉(交)換價格:276.8(自114/07/28生效)\n可轉換標的收市價格(6187):1,210(115/04/30)\n可轉債收市價格(61875):433(115/04/30)\n4.有無「財團法人中華民國證券櫃檯買賣中心對有價證券上櫃公司\n重大訊息之查證暨公開處理程序 」第4條所列重大訊息之情事（如\n「有」，請說明）:無\n5.有無「財團法人中華民國證券櫃檯買賣中心對有價證券上櫃公司\n重大訊息之查證暨公開處理程序」第11條所列重大訊息說明記者會\n之情事:無\n6.其他應敘明事項:無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""main"": ""序號"", ""sub"": []}, {""main"": ""發言日期"", ""sub"": []}, {""main"": ""發言時間"", ""sub"": []}, {""main"": ""發言人"", ""sub"": []}, {""main"": ""發言人職稱"", ""sub"": []}, {""main"": ""發言人電話"", ""sub"": []}, {""main"": ""主旨"", ""sub"": []}, {""main"": ""符合條款"", ""sub"": []}, {""main"": ""事實發生日"", ""sub"": []}, {""main"": ""說明"", ""sub"": []}], ""companyAbbreviation"": ""萬潤""}, ""datetime"": ""115/05/01 21:18:14""}",2026-05-01 21:17:56
