key,speech_date,speech_time,company_id,company_name,subject,matched_keywords,enterDate,marketKind,serialNumber,detail_json,fetched_at_tw
1150814|sii|2881|1,115/08/14,17:36:34,2881,富邦金,富邦金控代子公司富邦人壽公告董事會決議通過擬報經保險局同意後，提前贖回105年度第一期無到期日累積次順位公司債,公司債,1150814,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""2881"", ""data"": [[1, ""115/08/14"", ""17:36:34"", ""韓蔚廷"", ""總經理"", ""6636-6636"", ""富邦金控代子公司富邦人壽公告董事會決議通過擬報經\r\n保險局同意後，提前贖回105年度第一期無到期日累積次順位\r\n公司債"", ""51"", ""115/08/14"", ""1.事實發生日:115/08/14\n2.公司名稱:富邦人壽保險股份有限公司\n3.與公司關係(請輸入本公司或子公司):子公司\n4.相互持股比例:不適用\n5.發生緣由:依富邦人壽105-1期無到期日累積次順位公司債發行辦法辦理。\n6.因應措施:無\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n富邦人壽擬報經保險局同意後，將依富邦人壽105-1期無到期日累積次順位公司債\n發行辦法執行贖回。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""富邦金""}, ""datetime"": ""115/08/15 03:47:02""}",2026-08-15 03:47:01
1150814|sii|3028|2,115/08/14,18:08:05,3028,增你強,本公司因調整115年現金增資繳款期間，更新115年7月27日國內第五次無擔保轉換公司債轉換價格調整公告,現金增資|公司債,1150814,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3028"", ""data"": [[2, ""115/08/14"", ""18:08:05"", ""周俊賢"", ""共同執行長兼總經理"", ""(02)2792-8788"", ""本公司因調整115年現金增資繳款期間，更新115年7月27日\r\n國內第五次無擔保轉換公司債轉換價格調整公告"", ""51"", ""115/08/14"", ""1.事實發生日:115/08/14\n2.公司名稱:增你強股份有限公司\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:\n因辦理現金增資發行普通股，依本公司國內第五次無擔保轉換公司債發行及轉換辦法\n第11條規定調整轉換價格。\n6.因應措施:\n自股款繳足115年10月8日起(本次更新)，本公司國內第五次無擔保轉換公司債轉換價格\n由新台幣78元調整為77元。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""增你強""}, ""datetime"": ""115/08/15 03:47:03""}",2026-08-15 03:47:01
1150814|sii|3711|4,115/08/14,18:11:44,3711,日月光投控,代子公司矽品精密工業(股)公司公告其董事會決議現金增資發行新股(補充115/08/10公告),現金增資,1150814,sii,4,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3711"", ""data"": [[4, ""115/08/14"", ""18:11:44"", ""吳田玉"", ""營運長"", ""02-66365678"", ""代子公司矽品精密工業(股)公司公告其董事會決議現金\r\n增資發行新股(補充115/08/10公告)"", ""11"", ""115/08/14"", ""1.董事會決議或公司決定日期:115/08/14\n2.發行股數:809,700,000股\n3.每股面額:新台幣10元\n4.發行總金額:新台幣161.94億元\n5.發行價格:新台幣20元\n6.員工認股股數:依公司法第267條規定保留發行股數之10%由本公司員工承購\n7.原股東認購比率:發行股數之90%由原股東按認股基準日股東名簿記載之持股比例\n認購\n8.公開銷售方式及股數:不適用\n9.畸零股及逾期未認購股份之處理方式:員工及原股東認購不足及放棄認購之部分，\n授權董事長洽特定人按發行價格認購之。\n10.本次發行新股之權利義務:發行新股之權利義務與原股份相同\n11.本次增資資金用途:支應外幣購料之資金需求及償還既有金融機構之外幣借款\n(本次補充)\n12.現金增資認股基準日:115/08/10\n13.最後過戶日:不適用\n14.停止過戶起始日期:不適用\n15.停止過戶截止日期:不適用\n16.股款繳納期間:\n(1)原股東暨員工繳款期間：115/08/12\n(2)特定人繳款期間：115/08/13\n17.與代收及專戶存儲價款行庫訂約日期:不適用\n18.委託代收存款機構:不適用\n19.委託存儲款項機構:不適用\n20.其他應敘明事項:\n(1)增資基準日:115/8/13\n(2)有關本次增資計畫之發行股數及發行金額，未來如因客觀環境改變而有修正之必要\n時，擬授權董事長於發行股數775,000,000股~809,700,000股範圍內全權處理之。\n本次增資發行新股之認股基準日、繳款期間及增資基準日嗣後如有異動或前述未盡事\n宜，授權董事長得依法全權處理之。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""日月光投控""}, ""datetime"": ""115/08/15 03:47:03""}",2026-08-15 03:47:01
1150813|sii|3665|1,115/08/14,18:34:41,3665,貿聯-KY,公告本公司發行第七次海外無擔保轉換公司債已依中國證券監督管理委員會發佈之「境內企業境外發行證券和上市管理試行辦法」辦理備案,公司債,1150813,sii,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3665"", ""data"": [[1, ""115/08/14"", ""18:34:41"", ""鄧劍華"", ""總經理"", ""02-8226-1000"", ""公告本公司發行第七次海外無擔保轉換公司債已依中國\r\n證券監督管理委員會發佈之「境內企業境外發行證券和上市\r\n管理試行辦法」辦理備案"", ""51"", ""115/08/14"", ""1.事實發生日:115/08/14\n2.公司名稱:BizLink Holding Inc.\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:本公司已於115年8月14日依中國證券監督管理委員會(下稱「中國證監會」\n)發佈之「境內企業境外發行證券和上市管理試行辦法」(下稱「管理試行辦法」)向\n中國證監會辦理備案。\n6.因應措施:依金融監督管理委員會115年7月30日金管證發字第1150350252號函規定辦\n理公告。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""貿聯-KY""}, ""datetime"": ""115/08/15 03:47:04""}",2026-08-15 03:47:01
1150813|sii|3665|2,115/08/14,18:35:45,3665,貿聯-KY,公告本公司現金增資發行普通股參與發行海外存託憑證已依中國證券監督管理委員會發佈之「境內企業境外發行證券和上市管理試行辦法」辦理備案,現金增資,1150813,sii,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上市公司"", ""companyId"": ""3665"", ""data"": [[2, ""115/08/14"", ""18:35:45"", ""鄧劍華"", ""總經理"", ""02-8226-1000"", ""公告本公司現金增資發行普通股參與發行海外存託憑證\r\n已依中國證券監督管理委員會發佈之「境內企業境外發行證\r\n券和上市管理試行辦法」辦理備案"", ""51"", ""115/08/14"", ""1.事實發生日:115/08/14\n2.公司名稱:BizLink Holding Inc.\n3.與公司關係(請輸入本公司或子公司):本公司\n4.相互持股比例:不適用\n5.發生緣由:本公司已於115年8月14日依中國證券監督管理委員會(下稱「中國證監會」\n)發佈之「境內企業境外發行證券和上市管理試行辦法」(下稱「管理試行辦法」)向\n中國證監會辦理備案。\n6.因應措施:依金融監督管理委員會115年7月30日金管證發字第11503502521號函規定辦\n理公告。\n7.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，本則重大訊息同時\n  符合證券交易法施行細則第7條第9款所定對股東權益或證券價格有重大影響之事項):\n無""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""貿聯-KY""}, ""datetime"": ""115/08/15 03:47:05""}",2026-08-15 03:47:01
1150810|otc|6182|2,115/08/14,18:01:07,6182,合晶,公告本公司董事會決議購置機器設備投資計畫案,機器設備,1150810,otc,2,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""6182"", ""data"": [[2, ""115/08/14"", ""18:01:07"", ""張憲元"", ""總經理"", ""(03)4815001"", ""公告本公司董事會決議購置機器設備投資計畫案"", ""15"", ""115/08/14"", ""1.董事會或股東會決議日期:115/08/14\n2.投資計畫內容:購置廠務設施及機器設備\n3.預計投資金額:資本支出不超過新台幣159.5億元\n4.預計投資日期:經董事會核准授權董事長全權處理相關合約事項\n5.資金來源:自有資金、銀行借款或對外募資\n6.具體目的:為提升公司競爭力及未來營運發展需求\n7.其他應敘明事項:待實際交易對象確定後，本案將依本公司「取\n得或處分資產處理程序」辦理。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""合晶""}, ""datetime"": ""115/08/15 03:47:05""}",2026-08-15 03:47:01
1150811|otc|6182|1,115/08/14,18:04:09,6182,合晶,公告本公司國內第七次及第八次無擔保轉換公司債轉換普通股之增資基準日,公司債,1150811,otc,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""6182"", ""data"": [[1, ""115/08/14"", ""18:04:09"", ""張憲元"", ""總經理"", ""(03)4815001"", ""公告本公司國內第七次及第八次無擔保轉換公司債轉換普通\r\n股之增資基準日"", ""11"", ""115/08/14"", ""1.董事會決議日期:115/08/14\n2.增資資金來源:無擔保轉換公司債執行轉換\n3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否\n4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分):\n新台幣317,043,470元；發行股數31,704,347股\n5.採總括申報發行新股案件，本次發行金額及股數:不適用\n6.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用\n7.每股面額:新台幣10元\n8.發行價格:不適用\n9.員工認購股數或配發金額:不適用\n10.公開銷售股數:不適用\n11.原股東認購或無償配發比例(請註明暫定每仟股認購或配發股數):不適用\n12.畸零股及逾期未認購股份之處理方式:不適用\n13.本次發行新股之權利義務:與原有股份相同\n14.本次增資資金用途:不適用\n15.現金減資後再行募資之合理性及必要性\n(募資當年度及前一年度有辦理現金減資者適用):不適用\n16.其他應敘明事項:董事會決議訂定115年08月17日為增資基準日，並依法令規定辦理\n變更登記事宜。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""合晶""}, ""datetime"": ""115/08/15 03:47:06""}",2026-08-15 03:47:01
1150814|otc|4123|1,115/08/14,18:18:54,4123,晟德,本公司董事會決議第4次買回庫藏股,庫藏股,1150814,otc,1,"{""code"": 200, ""message"": ""查詢成功"", ""result"": {""marketName"": ""上櫃公司"", ""companyId"": ""4123"", ""data"": [[1, ""115/08/14"", ""18:18:54"", ""林秀月"", ""董事長室協理"", ""2655-8680分機301"", ""本公司董事會決議第4次買回庫藏股"", ""35"", ""115/08/14"", ""1.董事會決議日期:115/08/14\r\n2.買回股份目的:轉讓股份予員工\r\n3.買回股份種類:普通股\r\n4.買回股份總金額上限(元):7,879,527,815\r\n5.預定買回之期間:115/08/17~115/10/13\r\n6.預定買回之數量(股):20,000,000\r\n7.買回區間價格(元):28.00~42.00，公司股價低於區間價格下限，將繼續買回\r\n8.買回方式:自集中交易市場買回\r\n9.預定買回股份占公司已發行股份總數之比率(%):2.60\r\n10.申報時已持有本公司股份之累積股數(股):9,909,000\r\n11.申報前五年內買回公司股份之情形:\r\n(1)實際買回股份期間：114/04/11 ~ 114/06/09 、預定買回股數(股)：20000000 、實際已買回股\r\n數(股)：9909000 、執行情形(實際已買回股數占預定買回股數%)：50.00\r\n12.已申報買回但未執行完畢之情形:\r\nA.第二次買回庫藏股未執行完畢情形\r\n預定買回股數：10,000,000\r\n實際買回股數：400,000\r\n未執行完畢原因：為兼顧市場機制及維護整體股東權益，考量股價變動已趨穩定及資金之有效運\r\n用，故未予以全部執行完畢。\r\nB.第三次買回庫藏股未執行完畢情形\r\n預定買回股數：20,000,000\r\n實際買回股數：9,909,000\r\n未執行完畢原因：為兼顧股東權益及員工認購意願，公司視股價變化及成交量狀況採取分批買回策\r\n略，故未全數執行完畢。\r\n13.董事會決議買回股份之會議紀錄:\r\n案  由：本公司計畫實施第四次買回庫藏股案，提請 討論。\r\n說  明：為激勵員工及提昇員工向心力，擬買回公司股票以轉讓予員工，相關說明如下： \r\n1.買回股份目的：轉讓股份予員工。\r\n2.買回股份種類：普通股。\r\n3.買回股份總金額上限(法定上限)：新台幣7,879,527,815元(詳附件二）。\r\n4.預定買回之期間：自115年8月17日至115年10月13日止。\r\n5.預定買回之數量：20,000,000股。\r\n6.預定買回股份占公司已發行股份總數之比率(%)：2.60% \r\n7.買回區間價格：每股新台幣28元至42元間，惟若本公司股價低於所定區間價格下限時，將繼續執\r\n行買回公司股份。\r\n8.本次預定買回所需最高金額：新台幣840,000,000元。\r\n9.買回方式：自櫃檯買賣市場買回。\r\n10.申報時已持有本公司股份之累積數量及占公司已發行股數比例：9,909,000股 / 1.29%。\r\n11.申報前五年內買回公司股份之情形：詳附件三。\r\n12.已申報買回但未執行完畢之情形：詳附件三。 \r\n13.買回股份轉讓員工辦法：詳附件四。\r\n14.董事會已考慮公司財務狀況，不影響公司資本維持之聲明書：詳附件五。\r\n15.證券承銷商對買回股份價格之合理性評估意見：詳附件六。\r\n16.本次庫藏股買回相關事項如經主管機關核示必須變更時，授權董事長全權處理。\r\n17.本案業經審計委員會審議通過，敬請 核議。\r\n (王素琦董事長發言摘要) 本案因陳俊宏董事為承銷商台新綜合證券董事長，故利益迴避，\r\n不參與討論及表決。請問各位董事對本案有沒有意見，沒有就照案通過。\r\n決  議：除陳俊宏董事為承銷商台新綜合證券董事長，故利益迴避，不參與討論及表決外，經主席\r\n徵詢其餘董事全體無異議照案通過。\r\n14.「上市上櫃公司買回本公司股份辦法」第十條規定之轉讓辦法:\r\n晟德大藥廠股份有限公司\r\n第四次買回本公司股份轉讓員工辦法\r\n第一條：本公司為激勵員工及提昇員工向心力，依據證券交易法第二十八條之二第一項第一款及金\r\n融監督管理委員會證券期貨局發布之「上市上櫃公司買回本公司股份辦法」等相關規定，訂定本公\r\n司買回股份轉讓員工辦法。本公司買回股份轉讓予員工，除依有關法令規定外，悉依本辦法規定辦\r\n理。\r\n第二條：轉讓股份之種類、權利內容及權利受限情形\r\n本次轉讓予員工之股份為普通股，其權利義務除有關法令及本辦法另有規定者外，與其他流通在外\r\n普通股相同。\r\n第三條：轉讓期間\r\n本次買回之股份，得依本辦法之規定，自買回股份之日起五年內，一次或分次轉讓予員工；若逾五\r\n年而未轉讓，則依法辦理註銷股份。\r\n第四條：受讓人之資格\r\n以本公司及國內外由本公司直接或間接持股超過50%之子公司正式編制內之全職員工為限，於認股資\r\n格基準日前到職，得依本辦法第五條所定認購數額，享有認購資格。轉讓之對象於員工認股基準日\r\n至認購繳款截止日期間離職(或留職停薪)者，喪失認購資格。\r\n第五條：員工得認購股數 \r\n本公司考量員工年資、職級、工作績效、過去或預期整體貢獻、特殊功績及發展潛力等標準，並兼\r\n顧認股基準日時公司持有之買回股份總額及單一員工認購股數上限等因素，訂定員工得認購股數，\r\n實際具體認購資格及認購數量由董事會決議，不得授權董事長決定，並依據以下審核程序辦理：\r\n1.本公司經理人或兼任本公司董事之員工，應先經本公司薪資報酬委員會同意後，再提本公司董事\r\n會決議；子公司員工若兼具本公司經理人或本公司董事身分者，亦須比照前述程序，經本公司薪資\r\n報酬委員會同意及本公司董事會決議。\r\n2.第1款所述以外之本公司及子公司員工，應先經本公司審計委員會同意，再提本公司董事會決議。 \r\n員工於繳款期限屆滿而未認購繳款者，視為棄權，認購不足之餘額，可由董事會於當次認購作業或\r\n併至第三條轉讓期間內辦理後續次別認購作業，另洽其他員工認購之，惟需依認股人身分先經審計\r\n委員會或薪資報酬委員會同意後，再提報董事會決議。\r\n第六條：買回股份轉讓予員工之作業程序\r\n一、依董事會之決議，公告、申報並於執行期限內買回本公司股份。\r\n二、董事會依本辦法訂定及公布員工認股基準日、得認購股數標準、認購繳款期間、權利內容及限\r\n制條件等作業事項。\r\n三、統計實際認購繳款股數，辦理股票轉讓過戶登記。\r\n第七條：約定每股轉讓價格\r\n本次買回股份轉讓予員工，以實際買回之平均價格為轉讓價格；惟在轉讓前，如遇有公司已發行之\r\n普通股股份增加或減少，得按發行股份增加或減少比率調整之。\r\n轉讓價格調整公式：\r\n調整後轉讓價格&#61501; 每股實際平均買回價格 × (公司買回股份執行完畢時之普通股股份總數 ÷ 公司轉\r\n讓買回股份予員工前之普通股股份總數)\r\n第八條：轉讓後之權利義務\r\n本次買回股份轉讓予員工並辦理過戶登記後，除另有規定者外，餘權利義務與原有股份相同。\r\n第九條：其他有關公司與員工權利義務事項\r\n本次買回股份轉讓予員工，相關稅捐仍應依法繳納後始得辦理過戶作業。\r\n第十條：其他\r\n一、本辦法如有未盡事宜之處，悉依相關規定辦理之。\r\n二、本辦法經董事會決議通過後生效，並得報經董事會決議修訂。\r\n三、本辦法應提報股東會報告，修訂時亦同。\r\n15.「上市上櫃公司買回本公司股份辦法」第十一條規定之轉換或認股辦法:\r\n不適用\r\n16.董事會已考慮公司財務狀況，不影響公司資本維持之聲明:\r\n晟德大藥廠股份有限公司\r\n董事會聲明書\r\n一、本公司經115年8月14日董事會三分之二以上董事之出席及出席董事超過二分之一之同意通過，\r\n自申報日起二個月內於櫃檯買賣市場買回本公司股份20,000,000股。\r\n二、上述買回股份總數，僅占本公司已發行股份之2.60%，且買回股份所需金額上限840,000,000元\r\n占本公司流動資產之18.98%，茲聲明本公司董事會已考慮公司財務狀況，上述股份之買回並不影響\r\n本公司資本之維持。\r\n三、本聲明書業經本公司上述同次董事會議通過，出席董事8人(其中1人利益迴避)同意本聲明書之\r\n內容，併此聲明。\r\n晟德大藥廠股份有限公司\r\n董事長：王素琦\r\n中華民國115年8月14日\r\n17.會計師或證券承銷商對買回股份價格之合理性評估意見:\r\n經台新綜合證券(股)公司評估，晟德大藥廠股份有限公司本次預計買回公司股份對該公司之股東權益、\r\n每股淨值、負債比率、速動比率、流動比率未有重大影響，且預定買回股份數量、價格及總金額均依法\r\n規辦理，尚屬合理。\r\n18.其他證期局所規定之事項:\r\n無。""]], ""footer"": [""以上資料均由各公司依發言當時所屬市場別之規定申報後，由本系統對外公佈，資料如有虛偽不實，均由該公司負責。""], ""header"": {""note"": [], ""subTitle"": [], ""mainTitle"": [""公司當日重大訊息之詳細內容""]}, ""titles"": [{""sub"": [], ""main"": ""序號""}, {""sub"": [], ""main"": ""發言日期""}, {""sub"": [], ""main"": ""發言時間""}, {""sub"": [], ""main"": ""發言人""}, {""sub"": [], ""main"": ""發言人職稱""}, {""sub"": [], ""main"": ""發言人電話""}, {""sub"": [], ""main"": ""主旨""}, {""sub"": [], ""main"": ""符合條款""}, {""sub"": [], ""main"": ""事實發生日""}, {""sub"": [], ""main"": ""說明""}], ""companyAbbreviation"": ""晟德""}, ""datetime"": ""115/08/15 03:47:07""}",2026-08-15 03:47:01
